FD:A1:04:E0:B2:92,name
datetime,value
2023-01-26 13:29:09.261000,0
2023-01-26 13:29:10.260000,0
2023-01-26 13:29:11.260000,0
2023-01-26 13:29:12.259000,0
2023-01-26 13:29:13.260000,0
2023-01-26 13:29:14.260000,0
2023-01-26 13:29:15.259000,0
2023-01-26 13:29:16.260000,0
2023-01-26 13:29:17.259000,0
2023-01-26 13:29:18.259000,0
2023-01-26 13:29:19.260000,0
2023-01-26 13:29:20.259000,0
2023-01-26 13:29:21.259000,0
2023-01-26 13:29:22.260000,0
2023-01-26 13:29:23.259000,0
2023-01-26 13:29:24.259000,0
2023-01-26 13:29:25.258000,0
2023-01-26 13:29:26.259000,0
2023-01-26 13:29:27.259000,0
2023-01-26 13:29:28.258000,0
2023-01-26 13:29:29.259000,0
2023-01-26 13:29:30.259000,0
2023-01-26 13:29:31.258000,0
2023-01-26 13:29:32.259000,0
2023-01-26 13:29:33.259000,0
2023-01-26 13:29:34.258000,0
2023-01-26 13:29:35.259000,0
2023-01-26 13:29:36.258000,0
2023-01-26 13:29:37.258000,0
2023-01-26 13:29:38.259000,0
2023-01-26 13:29:39.258000,0
2023-01-26 13:29:40.258000,0
2023-01-26 13:29:41.259000,0
2023-01-26 13:29:42.258000,0
2023-01-26 13:29:43.258000,0
2023-01-26 13:29:44.257000,0
2023-01-26 13:29:45.258000,0
2023-01-26 13:29:46.258000,0
2023-01-26 13:29:47.257000,0
2023-01-26 13:29:48.258000,0
2023-01-26 13:29:49.257000,0
2023-01-26 13:29:50.257000,0
2023-01-26 13:29:51.258000,0
2023-01-26 13:29:52.257000,0
2023-01-26 13:29:53.257000,0
2023-01-26 13:29:54.258000,0
2023-01-26 13:29:55.257000,0
2023-01-26 13:29:56.257000,0
2023-01-26 13:29:57.258000,0
2023-01-26 13:29:58.257000,0
2023-01-26 13:29:59.257000,0
2023-01-26 13:30:00.256000,0
2023-01-26 13:30:01.257000,0
2023-01-26 13:30:02.257000,0
2023-01-26 13:30:03.256000,0
2023-01-26 13:30:04.257000,0
2023-01-26 13:30:05.256000,0
2023-01-26 13:30:06.256000,0
2023-01-26 13:30:07.257000,0
2023-01-26 13:30:08.256000,0
2023-01-26 13:30:09.256000,0
2023-01-26 13:30:10.257000,0
2023-01-26 13:30:11.256000,0
2023-01-26 13:30:12.256000,0
2023-01-26 13:30:13.255000,0
2023-01-26 13:30:14.256000,0
2023-01-26 13:30:15.256000,0
2023-01-26 13:30:16.255000,0
2023-01-26 13:30:17.256000,0
2023-01-26 13:30:18.256000,0
2023-01-26 13:30:19.255000,0
2023-01-26 13:30:20.256000,0
2023-01-26 13:30:21.256000,0
2023-01-26 13:30:22.255000,0
2023-01-26 13:30:23.256000,0
2023-01-26 13:30:24.255000,0
2023-01-26 13:30:25.255000,0
2023-01-26 13:30:26.256000,0
2023-01-26 13:30:27.255000,0
2023-01-26 13:30:28.255000,0
2023-01-26 13:30:29.256000,0
2023-01-26 13:30:30.255000,0
2023-01-26 13:30:31.255000,0
2023-01-26 13:30:32.254000,0
2023-01-26 13:30:33.255000,0
2023-01-26 13:30:34.255000,0
2023-01-26 13:30:35.254000,0
2023-01-26 13:30:36.255000,0
2023-01-26 13:30:37.254000,0
2023-01-26 13:30:38.254000,0
2023-01-26 13:30:39.255000,0
2023-01-26 13:30:40.254000,0
2023-01-26 13:30:41.254000,0
2023-01-26 13:30:42.255000,0
2023-01-26 13:30:43.254000,0
2023-01-26 13:30:44.254000,0
2023-01-26 13:30:45.253000,0
2023-01-26 13:30:46.254000,0
2023-01-26 13:30:47.254000,0
2023-01-26 13:30:48.253000,0
2023-01-26 13:30:49.254000,0
2023-01-26 13:30:50.254000,0
2023-01-26 13:30:51.253000,0
2023-01-26 13:30:52.254000,0
2023-01-26 13:30:53.254000,0
2023-01-26 13:30:54.253000,0
2023-01-26 13:30:55.254000,0
2023-01-26 13:30:56.253000,0
2023-01-26 13:30:57.253000,0
2023-01-26 13:30:58.254000,0
