com.samsung.shealth.step_daily_trend,6233003,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
22d47af5-8c69-4a50-be6a-2242b2e8ab58.binning_data.json,2023-02-02 06:00:03.727,2023-02-01 06:00:02.269,com.sec.android.app.shealth,104,1090,1.2455146,812.4503,54.419807,iRIQdWw88T,com.sec.android.app.shealth,22d47af5-8c69-4a50-be6a-2242b2e8ab58,1675123200000,
ea593579-8236-485e-9714-d2322aca0bde.binning_data.json,2023-02-04 03:37:06.411,2023-02-03 10:44:21.476,com.sec.android.app.shealth,-2,878,1.188935,649.3907,41.549934,VfS0qUERdZ,com.sec.android.app.shealth,ea593579-8236-485e-9714-d2322aca0bde,1675382400000,
c279730b-8fc7-4bfa-808b-21889eca9cd6.binning_data.json,2023-02-06 06:00:01.799,2023-02-06 06:00:01.799,com.sec.android.app.shealth,0,136,1.1645979,100.43,4.33,aZEautf6/t,com.sec.android.app.shealth,c279730b-8fc7-4bfa-808b-21889eca9cd6,1675555200000,
9d5fa138-83c1-49b7-a1bc-b723bd706560.binning_data.json,2023-02-05 15:24:11.536,2023-02-04 07:15:54.691,com.sec.android.app.shealth,-2,1322,1.2754099,994.85114,58.629852,VfS0qUERdZ,com.sec.android.app.shealth,9d5fa138-83c1-49b7-a1bc-b723bd706560,1675468800000,
7c835938-32af-4e60-aae0-ea7a5aef754b.binning_data.json,2023-02-04 06:00:02.310,2023-02-04 06:00:02.310,com.sec.android.app.shealth,104,841,1.2000381,623.2407,42.059933,iRIQdWw88T,com.sec.android.app.shealth,7c835938-32af-4e60-aae0-ea7a5aef754b,1675382400000,
5a7d87c4-b9ea-4120-9666-db290322a601.binning_data.json,2023-02-05 06:00:02.483,2023-02-05 06:00:02.483,com.sec.android.app.shealth,0,737,1.21823,551.94995,23.719997,aZEautf6/t,com.sec.android.app.shealth,5a7d87c4-b9ea-4120-9666-db290322a601,1675468800000,
6df3f8ac-a262-41d6-b4dc-f5e2229ecc5c.binning_data.json,2023-02-03 06:00:03.103,2023-02-03 06:00:03.103,com.sec.android.app.shealth,104,1235,1.5241662,943.4113,63.859806,iRIQdWw88T,com.sec.android.app.shealth,6df3f8ac-a262-41d6-b4dc-f5e2229ecc5c,1675296000000,
c390e7f5-fe51-4578-ab9a-bb0c07a24d4e.binning_data.json,2023-02-06 05:27:55.014,2023-02-05 15:24:11.337,com.sec.android.app.shealth,-2,1106,1.2676694,829.3099,53.45002,VfS0qUERdZ,com.sec.android.app.shealth,c390e7f5-fe51-4578-ab9a-bb0c07a24d4e,1675555200000,
93209c51-5146-4f23-aed3-538a764e0369.binning_data.json,2023-02-06 06:00:02.776,2023-02-06 06:00:02.776,com.sec.android.app.shealth,104,1069,1.2735875,801.5599,52.89002,iRIQdWw88T,com.sec.android.app.shealth,93209c51-5146-4f23-aed3-538a764e0369,1675555200000,
5797bcba-4c69-4889-928b-a985fd894438.binning_data.json,2023-02-08 06:00:02.156,2023-02-08 06:00:02.156,com.sec.android.app.shealth,0,1844,1.2082379,1367.5298,56.599995,aZEautf6/t,com.sec.android.app.shealth,5797bcba-4c69-4889-928b-a985fd894438,1675728000000,
a416a3ce-a203-4a87-8298-e897a65f64e9.binning_data.json,2023-02-07 06:00:01.880,2023-02-07 06:00:01.880,com.sec.android.app.shealth,0,234,1.2167374,174.5,7.4199996,aZEautf6/t,com.sec.android.app.shealth,a416a3ce-a203-4a87-8298-e897a65f64e9,1675641600000,
b108b3c8-e706-4abd-bcb6-eeed78224be1.binning_data.json,2023-02-06 06:00:02.754,2023-02-05 06:00:03.615,com.sec.android.app.shealth,104,1064,1.3096827,804.3618,55.499825,iRIQdWw88T,com.sec.android.app.shealth,b108b3c8-e706-4abd-bcb6-eeed78224be1,1675468800000,
30789bf7-953d-47f1-b2ce-6339d9ad2621.binning_data.json,2023-02-09 06:00:02.099,2023-02-08 06:00:03.075,com.sec.android.app.shealth,104,2575,1.2673244,1932.4104,130.50996,iRIQdWw88T,com.sec.android.app.shealth,30789bf7-953d-47f1-b2ce-6339d9ad2621,1675728000000,
0230992c-fcec-4344-b13d-737be3bfab61.binning_data.json,2023-02-08 07:26:13.353,2023-02-07 07:30:33.458,com.sec.android.app.shealth,-2,2883,1.2366327,2149.6902,118.96996,VfS0qUERdZ,com.sec.android.app.shealth,0230992c-fcec-4344-b13d-737be3bfab61,1675728000000,
503ebc11-b673-450a-b2aa-0e4813d39d07.binning_data.json,2023-02-07 07:30:33.695,2023-02-06 11:05:42.932,com.sec.android.app.shealth,-2,2041,1.2348588,1519.1599,98.39003,VfS0qUERdZ,com.sec.android.app.shealth,503ebc11-b673-450a-b2aa-0e4813d39d07,1675641600000,
bad5429f-eed4-4408-80d4-032fbfc82354.binning_data.json,2023-02-08 06:00:03.080,2023-02-07 06:00:02.790,com.sec.android.app.shealth,104,1926,1.2330351,1432.35,95.550026,iRIQdWw88T,com.sec.android.app.shealth,bad5429f-eed4-4408-80d4-032fbfc82354,1675641600000,
92b01fba-54ba-4e46-a8e9-a25a509ddb23.binning_data.json,2023-02-10 06:00:01.590,2023-02-10 06:00:01.590,com.sec.android.app.shealth,0,1195,1.2383704,893.4601,37.919994,aZEautf6/t,com.sec.android.app.shealth,92b01fba-54ba-4e46-a8e9-a25a509ddb23,1675900800000,
0dbf7b85-1ab9-4277-86a0-9d9876e842ca.binning_data.json,2023-02-09 06:00:01.120,2023-02-09 06:00:01.120,com.sec.android.app.shealth,0,104,1.1492854,76.03,3.34,aZEautf6/t,com.sec.android.app.shealth,0dbf7b85-1ab9-4277-86a0-9d9876e842ca,1675814400000,
2e71421d-4555-41ae-83b4-ec76c193b6b7.binning_data.json,2023-02-11 06:00:02.885,2023-02-10 06:00:02.522,com.sec.android.app.shealth,104,1928,1.2669506,1444.09,99.299995,iRIQdWw88T,com.sec.android.app.shealth,2e71421d-4555-41ae-83b4-ec76c193b6b7,1675900800000,
7be3b4a5-d689-471f-904e-49708b18a66d.binning_data.json,2023-02-10 16:08:29.835,2023-02-09 10:15:47.574,com.sec.android.app.shealth,-2,2209,1.2522469,1653.69,97.03,VfS0qUERdZ,com.sec.android.app.shealth,7be3b4a5-d689-471f-904e-49708b18a66d,1675900800000,
1f62389f-b36f-4530-a702-9bb506d7a844.binning_data.json,2023-02-09 05:23:28.414,2023-02-08 07:26:13.124,com.sec.android.app.shealth,-2,722,1.2236456,535.34064,34.539955,VfS0qUERdZ,com.sec.android.app.shealth,1f62389f-b36f-4530-a702-9bb506d7a844,1675814400000,
656bb393-351a-4634-b4bf-ee5a79e98947.binning_data.json,2023-02-12 06:00:02.170,2023-02-12 06:00:02.170,com.sec.android.app.shealth,0,5196,1.1670372,3864.21,258.19,aZEautf6/t,com.sec.android.app.shealth,656bb393-351a-4634-b4bf-ee5a79e98947,1676073600000,
e648b824-7b65-454f-ab92-03a4e69b4c39.binning_data.json,2023-02-09 06:00:02.090,2023-02-09 06:00:02.090,com.sec.android.app.shealth,104,618,1.2368928,459.31064,31.199953,iRIQdWw88T,com.sec.android.app.shealth,e648b824-7b65-454f-ab92-03a4e69b4c39,1675814400000,
70432c6a-4da5-412f-afc5-6722b44ac80a.binning_data.json,2023-02-11 06:00:01.932,2023-02-11 06:00:01.932,com.sec.android.app.shealth,0,546,1.2220321,406.02,17.23,aZEautf6/t,com.sec.android.app.shealth,70432c6a-4da5-412f-afc5-6722b44ac80a,1675987200000,
d3912563-9a65-410e-8214-4ba0cc6f3fa7.binning_data.json,2023-02-12 13:06:51.929,2023-02-11 08:00:36.717,com.sec.android.app.shealth,-2,6110,1.1923697,4543.52,304.38,VfS0qUERdZ,com.sec.android.app.shealth,d3912563-9a65-410e-8214-4ba0cc6f3fa7,1676073600000,
45f43261-9e11-493c-9de1-8549a648bced.binning_data.json,2023-02-13 06:00:03.406,2023-02-12 06:00:03.343,com.sec.android.app.shealth,104,4364,1.245929,3252.88,218.05,iRIQdWw88T,com.sec.android.app.shealth,45f43261-9e11-493c-9de1-8549a648bced,1676073600000,
b249c01b-b910-4452-bef1-525aa5f67698.binning_data.json,2023-02-11 11:00:41.851,2023-02-10 16:08:29.551,com.sec.android.app.shealth,-2,1139,1.206462,843.4098,46.530025,VfS0qUERdZ,com.sec.android.app.shealth,b249c01b-b910-4452-bef1-525aa5f67698,1675987200000,
68943d6b-cbe7-4227-82f6-b6407e96e691.binning_data.json,2023-02-14 10:25:40.989,2023-02-13 10:25:17.528,com.sec.android.app.shealth,-2,3438,1.3031809,2598.823,174.6199,VfS0qUERdZ,com.sec.android.app.shealth,68943d6b-cbe7-4227-82f6-b6407e96e691,1676246400000,
4f9d0cd3-88f3-40a8-bbf6-1c0bfe72ca5c.binning_data.json,2023-02-12 06:00:03.350,2023-02-11 06:00:02.904,com.sec.android.app.shealth,104,815,1.2156373,603.13983,40.140022,iRIQdWw88T,com.sec.android.app.shealth,4f9d0cd3-88f3-40a8-bbf6-1c0bfe72ca5c,1675987200000,
b2df0eb8-8417-478e-b9aa-344a7c48356a.binning_data.json,2023-02-14 06:00:01.746,2023-02-14 06:00:01.746,com.sec.android.app.shealth,0,916,1.2345582,689.66,45.329998,aZEautf6/t,com.sec.android.app.shealth,b2df0eb8-8417-478e-b9aa-344a7c48356a,1676246400000,
dacb8fa0-b1a8-466a-a599-cbd79572d605.binning_data.json,2023-02-13 10:25:17.674,2023-02-12 06:35:54.256,com.sec.android.app.shealth,-2,2541,1.3159363,1929.8206,128.99982,VfS0qUERdZ,com.sec.android.app.shealth,dacb8fa0-b1a8-466a-a599-cbd79572d605,1676160000000,
813d3bec-ce4f-43cd-a2b6-3dcc96e78153.binning_data.json,2023-02-15 06:01:02.170,2023-02-14 06:00:03.021,com.sec.android.app.shealth,104,3099,1.3142712,2341.0337,159.08987,iRIQdWw88T,com.sec.android.app.shealth,813d3bec-ce4f-43cd-a2b6-3dcc96e78153,1676246400000,
37b65a29-285a-4db7-b1dd-f3e1e8e309ed.binning_data.json,2023-02-16 08:30:42.677,2023-02-15 06:13:22.191,com.sec.android.app.shealth,-2,1163,1.2249475,868.4084,58.049706,VfS0qUERdZ,com.sec.android.app.shealth,37b65a29-285a-4db7-b1dd-f3e1e8e309ed,1676419200000,
4c67e03f-f710-41c7-963e-540c5be1db37.binning_data.json,2023-02-13 06:00:02.343,2023-02-13 06:00:02.343,com.sec.android.app.shealth,0,1620,1.2715584,1228.18,80.97,aZEautf6/t,com.sec.android.app.shealth,4c67e03f-f710-41c7-963e-540c5be1db37,1676160000000,
93230d4c-3ccd-4cda-b26d-22d14b0d6c0b.binning_data.json,2023-02-14 06:00:03.050,2023-02-13 06:00:03.402,com.sec.android.app.shealth,104,1955,1.3038402,1473.8805,98.699814,iRIQdWw88T,com.sec.android.app.shealth,93230d4c-3ccd-4cda-b26d-22d14b0d6c0b,1676160000000,
6c3d0dc4-7d21-4f0b-8f1e-6d3a98f49980.binning_data.json,2023-02-15 13:38:55.265,2023-02-14 10:25:40.750,com.sec.android.app.shealth,-2,1368,1.1883996,1012.27,67.99988,VfS0qUERdZ,com.sec.android.app.shealth,6c3d0dc4-7d21-4f0b-8f1e-6d3a98f49980,1676332800000,
8f26de60-e663-4f93-8ad5-c4236101b28e.binning_data.json,2023-02-16 06:04:36.150,2023-02-16 06:04:36.150,com.sec.android.app.shealth,0,292,1.1858603,217.43,14.33,aZEautf6/t,com.sec.android.app.shealth,8f26de60-e663-4f93-8ad5-c4236101b28e,1676419200000,
a7ef702d-475e-4946-9232-bd47ee4e0a7c.binning_data.json,2023-02-15 06:00:01.829,2023-02-15 06:00:01.829,com.sec.android.app.shealth,0,584,1.2043303,435.93,28.74,aZEautf6/t,com.sec.android.app.shealth,a7ef702d-475e-4946-9232-bd47ee4e0a7c,1676332800000,
ecd1ee3f-712d-4a96-ab0f-3f894ba80519.binning_data.json,2023-02-16 06:04:37.830,2023-02-15 06:01:02.162,com.sec.android.app.shealth,104,1104,1.1903248,814.6207,55.009846,iRIQdWw88T,com.sec.android.app.shealth,ecd1ee3f-712d-4a96-ab0f-3f894ba80519,1676332800000,
6bf81452-9005-4039-8aad-de4d59678d8f.binning_data.json,2023-02-17 06:00:03.016,2023-02-16 06:04:37.825,com.sec.android.app.shealth,104,1050,1.2403674,785.7883,52.379707,iRIQdWw88T,com.sec.android.app.shealth,6bf81452-9005-4039-8aad-de4d59678d8f,1676419200000,
45393938-e3e2-49f5-903e-2a56766232a9.binning_data.json,2023-02-17 13:13:43.482,2023-02-16 07:30:09.716,com.sec.android.app.shealth,-2,698,1.208717,517.24,34.609947,VfS0qUERdZ,com.sec.android.app.shealth,45393938-e3e2-49f5-903e-2a56766232a9,1676505600000,
8304d98d-a2c0-4b34-a9ea-321a3e730e46.binning_data.json,2023-02-18 09:21:26.647,2023-02-17 13:13:43.279,com.sec.android.app.shealth,-2,4035,1.2400218,3026.9246,202.5798,VfS0qUERdZ,com.sec.android.app.shealth,8304d98d-a2c0-4b34-a9ea-321a3e730e46,1676592000000,
cbb25ae0-da8c-46c9-bab0-db3855a542c6.binning_data.json,2023-02-18 06:00:12.654,2023-02-18 06:00:12.654,com.sec.android.app.shealth,0,2863,1.1919218,2135.92,142.48,aZEautf6/t,com.sec.android.app.shealth,cbb25ae0-da8c-46c9-bab0-db3855a542c6,1676592000000,
2287588e-ffa3-43cf-a255-fa80ad02ef31.binning_data.json,2023-02-19 06:00:02.635,2023-02-18 06:00:14.032,com.sec.android.app.shealth,104,3105,1.3300259,2353.2236,156.82977,iRIQdWw88T,com.sec.android.app.shealth,2287588e-ffa3-43cf-a255-fa80ad02ef31,1676592000000,
6a2e75e3-c456-4f40-8cfd-eaf7d74c2c9d.binning_data.json,2023-02-17 06:00:01.803,2023-02-17 06:00:01.803,com.sec.android.app.shealth,0,111,1.2742774,83.69,5.29,aZEautf6/t,com.sec.android.app.shealth,6a2e75e3-c456-4f40-8cfd-eaf7d74c2c9d,1676505600000,
5ecdab7a-b24f-4ac0-a6a5-c3f8f82bbb02.binning_data.json,2023-02-19 08:34:27.483,2023-02-18 09:37:46.355,com.sec.android.app.shealth,-2,3516,1.2827454,2666.84,183.07011,VfS0qUERdZ,com.sec.android.app.shealth,5ecdab7a-b24f-4ac0-a6a5-c3f8f82bbb02,1676678400000,
b56d7a92-3d07-4f21-b9e8-145d6cbd4c3d.binning_data.json,2023-02-20 06:29:03.225,2023-02-20 06:29:03.225,com.sec.android.app.shealth,0,1864,1.1674924,1383.8998,92.74,aZEautf6/t,com.sec.android.app.shealth,b56d7a92-3d07-4f21-b9e8-145d6cbd4c3d,1676764800000,
c9075b1d-c463-4ee3-8b4f-30816b481f5d.binning_data.json,2023-02-18 06:00:14.014,2023-02-17 06:00:03.009,com.sec.android.app.shealth,104,630,1.197188,465.24997,31.459946,iRIQdWw88T,com.sec.android.app.shealth,c9075b1d-c463-4ee3-8b4f-30816b481f5d,1676505600000,
afe5d4c5-97ec-44f7-98ef-7bad2fda1530.binning_data.json,2023-02-19 06:00:01.366,2023-02-19 06:00:01.366,com.sec.android.app.shealth,0,1073,1.3484204,838.77997,56.739998,aZEautf6/t,com.sec.android.app.shealth,afe5d4c5-97ec-44f7-98ef-7bad2fda1530,1676678400000,
d9a51ef0-40c9-4a8f-980f-01846ca024c8.binning_data.json,2023-02-20 06:29:04.219,2023-02-20 06:29:04.219,com.sec.android.app.shealth,104,2832,1.2201313,2107.1943,142.91054,iRIQdWw88T,com.sec.android.app.shealth,d9a51ef0-40c9-4a8f-980f-01846ca024c8,1676764800000,
5836ada9-69b5-4eb1-b7da-eb16b3e646d8.binning_data.json,2023-02-20 04:25:23.575,2023-02-19 13:43:15.108,com.sec.android.app.shealth,-2,2974,1.2049538,2209.972,149.87021,VfS0qUERdZ,com.sec.android.app.shealth,5836ada9-69b5-4eb1-b7da-eb16b3e646d8,1676764800000,
f5e751bb-7230-4797-86a9-58dfd0aec4cf.binning_data.json,2023-02-21 08:42:55.001,2023-02-20 08:34:46.876,com.sec.android.app.shealth,-2,1397,1.1794226,1033.7694,69.31052,VfS0qUERdZ,com.sec.android.app.shealth,f5e751bb-7230-4797-86a9-58dfd0aec4cf,1676851200000,
64292236-7e14-417f-a822-4d3d1e8dd6e4.binning_data.json,2023-02-22 06:19:49.610,2023-02-22 06:19:49.610,com.sec.android.app.shealth,0,1006,1.3557693,769.82996,50.089996,aZEautf6/t,com.sec.android.app.shealth,64292236-7e14-417f-a822-4d3d1e8dd6e4,1676937600000,
0a9a10a9-48cb-4778-a0de-8369fb79ffca.binning_data.json,2023-02-20 06:29:04.227,2023-02-19 06:00:02.630,com.sec.android.app.shealth,104,3008,1.2560182,2250.6099,154.79013,iRIQdWw88T,com.sec.android.app.shealth,0a9a10a9-48cb-4778-a0de-8369fb79ffca,1676678400000,
becba340-0cbf-4e25-916c-d3c78251d081.binning_data.json,2023-02-23 06:41:06.035,2023-02-22 06:19:52.546,com.sec.android.app.shealth,104,2398,1.3330681,1822.292,122.2209,iRIQdWw88T,com.sec.android.app.shealth,becba340-0cbf-4e25-916c-d3c78251d081,1676937600000,
deaaf2aa-8d08-4ae3-9993-379ed113f5f9.binning_data.json,2023-02-21 07:16:18.690,2023-02-21 07:16:18.690,com.sec.android.app.shealth,0,377,1.1918709,281.43,18.380001,aZEautf6/t,com.sec.android.app.shealth,deaaf2aa-8d08-4ae3-9993-379ed113f5f9,1676851200000,
3f40f5a6-6f48-4489-aa6a-45cf46635972.binning_data.json,2023-02-23 08:09:20.120,2023-02-22 08:25:06.403,com.sec.android.app.shealth,-2,1534,1.2312967,1142.122,78.05037,VfS0qUERdZ,com.sec.android.app.shealth,3f40f5a6-6f48-4489-aa6a-45cf46635972,1677024000000,
1d882e2b-43af-4590-ab36-a100dbc21034.binning_data.json,2023-02-22 06:19:52.550,2023-02-21 07:16:19.663,com.sec.android.app.shealth,104,1294,1.1811353,955.4806,64.270744,iRIQdWw88T,com.sec.android.app.shealth,1d882e2b-43af-4590-ab36-a100dbc21034,1676851200000,
