com.samsung.shealth.tracker.pedometer_day_summary,6233003,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
2863,686ecd84-2256-43e9-aafc-d5970178fffd.binning_data.json,1791996,6000,0,2023-02-18 06:00:12.610,com.sec.android.app.shealth,2023-02-18 06:00:12.610,,1.1919218,2135.92,142.48,2863,aZEautf6/t,com.sec.android.app.shealth,0,686ecd84-2256-43e9-aafc-d5970178fffd.achievement.json,686ecd84-2256-43e9-aafc-d5970178fffd,1676592000000,
584,da1fc641-cf9f-4412-83d9-8b0c7691b65f.binning_data.json,361968,6000,0,2023-02-15 06:00:01.790,com.sec.android.app.shealth,2023-02-15 06:00:01.790,,1.2043303,435.93,28.74,584,aZEautf6/t,com.sec.android.app.shealth,0,da1fc641-cf9f-4412-83d9-8b0c7691b65f.achievement.json,da1fc641-cf9f-4412-83d9-8b0c7691b65f,1676332800000,
3105,23e0b047-2b72-48e4-a961-8b5117983206.binning_data.json,1769306,6000,14,2023-02-19 06:00:02.602,com.sec.android.app.shealth,2023-02-18 06:00:13.629,,1.3300259,2353.2236,156.82977,3091,iRIQdWw88T,com.sec.android.app.shealth,0,23e0b047-2b72-48e4-a961-8b5117983206.achievement.json,23e0b047-2b72-48e4-a961-8b5117983206,1676592000000,
1139,3e4e42a7-6edc-46bc-a89e-90d251ed8344.binning_data.json,699077,6000,0,2023-02-11 11:00:41.754,com.sec.android.app.shealth,2023-02-10 16:08:29.471,3e4e42a7-6edc-46bc-a89e-90d251ed8344.source_info.json,1.206462,843.4098,46.530025,1139,VfS0qUERdZ,com.sec.android.app.shealth,0,3e4e42a7-6edc-46bc-a89e-90d251ed8344.achievement.json,3e4e42a7-6edc-46bc-a89e-90d251ed8344,1675987200000,
3008,1c36e071-e398-4a1b-adb7-b267379f112b.binning_data.json,1791860,6000,76,2023-02-20 06:29:04.194,com.sec.android.app.shealth,2023-02-19 06:00:02.582,,1.2560182,2250.6099,154.79013,2932,iRIQdWw88T,com.sec.android.app.shealth,0,1c36e071-e398-4a1b-adb7-b267379f112b.achievement.json,1c36e071-e398-4a1b-adb7-b267379f112b,1676678400000,
2209,db4357c9-183a-4308-9780-c90ea298a57a.binning_data.json,1320578,6000,26,2023-02-10 16:08:29.811,com.sec.android.app.shealth,2023-02-09 10:15:47.515,db4357c9-183a-4308-9780-c90ea298a57a.source_info.json,1.2522469,1653.69,97.03,2183,VfS0qUERdZ,com.sec.android.app.shealth,0,db4357c9-183a-4308-9780-c90ea298a57a.achievement.json,db4357c9-183a-4308-9780-c90ea298a57a,1675900800000,
1864,49f6d340-fb8d-4008-be28-9d333a71e201.binning_data.json,1185360,6000,0,2023-02-20 06:29:03.196,com.sec.android.app.shealth,2023-02-20 06:29:03.196,,1.1674924,1383.8998,92.74,1864,aZEautf6/t,com.sec.android.app.shealth,0,49f6d340-fb8d-4008-be28-9d333a71e201.achievement.json,49f6d340-fb8d-4008-be28-9d333a71e201,1676764800000,
111,ad47db88-efb7-434d-9d61-eddee9a1a3ee.binning_data.json,65676,6000,0,2023-02-17 06:00:01.757,com.sec.android.app.shealth,2023-02-17 06:00:01.757,,1.2742774,83.69,5.29,111,aZEautf6/t,com.sec.android.app.shealth,0,ad47db88-efb7-434d-9d61-eddee9a1a3ee.achievement.json,ad47db88-efb7-434d-9d61-eddee9a1a3ee,1676505600000,
2832,e9003458-c7c6-4337-9fb1-53d8cbe77938.binning_data.json,1727022,6000,29,2023-02-20 06:29:04.188,com.sec.android.app.shealth,2023-02-20 06:29:04.188,,1.2201313,2107.1943,142.91054,2803,iRIQdWw88T,com.sec.android.app.shealth,0,e9003458-c7c6-4337-9fb1-53d8cbe77938.achievement.json,e9003458-c7c6-4337-9fb1-53d8cbe77938,1676764800000,
1073,a536e879-dbe0-4984-8d93-b89d1298be9a.binning_data.json,622046,6000,45,2023-02-19 06:00:01.325,com.sec.android.app.shealth,2023-02-19 06:00:01.325,,1.3484204,838.77997,56.739998,1028,aZEautf6/t,com.sec.android.app.shealth,0,a536e879-dbe0-4984-8d93-b89d1298be9a.achievement.json,a536e879-dbe0-4984-8d93-b89d1298be9a,1676678400000,
2541,8385246e-da17-4a88-8ce3-5896ea7bbebd.binning_data.json,1466500,6000,22,2023-02-13 10:25:17.641,com.sec.android.app.shealth,2023-02-12 06:35:54.201,8385246e-da17-4a88-8ce3-5896ea7bbebd.source_info.json,1.3159363,1929.8206,128.99982,2519,VfS0qUERdZ,com.sec.android.app.shealth,0,8385246e-da17-4a88-8ce3-5896ea7bbebd.achievement.json,8385246e-da17-4a88-8ce3-5896ea7bbebd,1676160000000,
1294,e7f5699b-1038-4e77-9fbd-9e00039f003f.binning_data.json,808951,6000,9,2023-02-22 06:19:52.517,com.sec.android.app.shealth,2023-02-21 07:16:19.633,,1.1811353,955.4806,64.270744,1285,iRIQdWw88T,com.sec.android.app.shealth,0,e7f5699b-1038-4e77-9fbd-9e00039f003f.achievement.json,e7f5699b-1038-4e77-9fbd-9e00039f003f,1676851200000,
1006,cf55e24f-a42a-47eb-aa28-56211fb609f2.binning_data.json,567817,6000,0,2023-02-22 06:19:49.563,com.sec.android.app.shealth,2023-02-22 06:19:49.563,,1.3557693,769.82996,50.089996,1006,aZEautf6/t,com.sec.android.app.shealth,0,cf55e24f-a42a-47eb-aa28-56211fb609f2.achievement.json,cf55e24f-a42a-47eb-aa28-56211fb609f2,1676937600000,
2398,4c80370d-f6f5-46e5-a018-dbf87d07ff3d.binning_data.json,1366990,6000,57,2023-02-23 06:41:06.003,com.sec.android.app.shealth,2023-02-22 06:19:52.510,,1.3330681,1822.292,122.2209,2341,iRIQdWw88T,com.sec.android.app.shealth,0,4c80370d-f6f5-46e5-a018-dbf87d07ff3d.achievement.json,4c80370d-f6f5-46e5-a018-dbf87d07ff3d,1676937600000,
6110,c9e9844c-974d-4129-b13b-db9d67fddc96.binning_data.json,3810496,6000,5,2023-02-12 13:06:51.885,com.sec.android.app.shealth,2023-02-11 08:00:36.686,c9e9844c-974d-4129-b13b-db9d67fddc96.source_info.json,1.1923697,4543.52,304.38,6105,VfS0qUERdZ,com.sec.android.app.shealth,0,c9e9844c-974d-4129-b13b-db9d67fddc96.achievement.json,c9e9844c-974d-4129-b13b-db9d67fddc96,1676073600000,
377,b634e8be-ec8c-4640-8cc5-3e477ebd622a.binning_data.json,236124,6000,0,2023-02-21 07:16:18.649,com.sec.android.app.shealth,2023-02-21 07:16:18.649,,1.1918709,281.43,18.380001,377,aZEautf6/t,com.sec.android.app.shealth,0,b634e8be-ec8c-4640-8cc5-3e477ebd622a.achievement.json,b634e8be-ec8c-4640-8cc5-3e477ebd622a,1676851200000,
916,af5f5bf8-77e1-4d00-9368-1ede1f02fbf2.binning_data.json,542804,6000,0,2023-02-24 06:00:01.214,com.sec.android.app.shealth,2023-02-24 06:00:01.214,,1.271543,690.1999,45.210003,916,aZEautf6/t,com.sec.android.app.shealth,0,af5f5bf8-77e1-4d00-9368-1ede1f02fbf2.achievement.json,af5f5bf8-77e1-4d00-9368-1ede1f02fbf2,1677110400000,
1368,6f7e2a66-25e1-4d3f-8620-6904c0517ee0.binning_data.json,851792,6000,8,2023-02-15 13:38:55.222,com.sec.android.app.shealth,2023-02-14 10:25:40.709,6f7e2a66-25e1-4d3f-8620-6904c0517ee0.source_info.json,1.1883996,1012.27,67.99988,1360,VfS0qUERdZ,com.sec.android.app.shealth,0,6f7e2a66-25e1-4d3f-8620-6904c0517ee0.achievement.json,6f7e2a66-25e1-4d3f-8620-6904c0517ee0,1676332800000,
1863,7a1c3a4a-ada4-4580-86a5-e38d31704bfc.binning_data.json,1115363,6000,3,2023-02-25 06:00:03.456,com.sec.android.app.shealth,2023-02-24 06:00:02.159,,1.2463512,1390.1348,92.54996,1860,iRIQdWw88T,com.sec.android.app.shealth,0,7a1c3a4a-ada4-4580-86a5-e38d31704bfc.achievement.json,7a1c3a4a-ada4-4580-86a5-e38d31704bfc,1677110400000,
1416,bd7e3472-fde0-4691-b5f8-9175c68677f3.binning_data.json,857315,6000,24,2023-02-24 06:00:02.173,com.sec.android.app.shealth,2023-02-23 06:41:06.024,,1.2289081,1053.562,72.240364,1392,iRIQdWw88T,com.sec.android.app.shealth,0,bd7e3472-fde0-4691-b5f8-9175c68677f3.achievement.json,bd7e3472-fde0-4691-b5f8-9175c68677f3,1677024000000,
3438,813f8819-0741-4e3e-b460-46fec7b592cd.binning_data.json,1994215,6000,37,2023-02-14 10:25:40.959,com.sec.android.app.shealth,2023-02-13 10:25:17.481,813f8819-0741-4e3e-b460-46fec7b592cd.source_info.json,1.3031809,2598.823,174.6199,3401,VfS0qUERdZ,com.sec.android.app.shealth,0,813f8819-0741-4e3e-b460-46fec7b592cd.achievement.json,813f8819-0741-4e3e-b460-46fec7b592cd,1676246400000,
3039,a16785cd-db6c-4a97-b780-7688efdc052f.binning_data.json,1935481,6000,0,2023-02-26 06:35:26.359,com.sec.android.app.shealth,2023-02-26 06:35:26.359,,1.1657408,2256.27,150.25,3039,aZEautf6/t,com.sec.android.app.shealth,0,a16785cd-db6c-4a97-b780-7688efdc052f.achievement.json,a16785cd-db6c-4a97-b780-7688efdc052f,1677283200000,
3323,feeb3cce-9989-4ef3-8875-4b5c239790d5.binning_data.json,2058580,6000,14,2023-02-27 06:02:40.993,com.sec.android.app.shealth,2023-02-26 06:35:27.375,,1.1917486,2453.3105,166.021,3309,iRIQdWw88T,com.sec.android.app.shealth,0,feeb3cce-9989-4ef3-8875-4b5c239790d5.achievement.json,feeb3cce-9989-4ef3-8875-4b5c239790d5,1677283200000,
213,e06d9d67-2040-4a27-8bdc-2f4fac0e8b5d.binning_data.json,131719,6000,0,2023-02-23 06:41:05.064,com.sec.android.app.shealth,2023-02-23 06:41:05.064,,1.1968632,157.65,10.54,213,aZEautf6/t,com.sec.android.app.shealth,0,e06d9d67-2040-4a27-8bdc-2f4fac0e8b5d.achievement.json,e06d9d67-2040-4a27-8bdc-2f4fac0e8b5d,1677024000000,
3027,e3904f29-d82e-4057-bae0-b13516b06c8b.binning_data.json,1804368,6000,27,2023-02-26 06:35:27.346,com.sec.android.app.shealth,2023-02-25 06:00:03.438,,1.2540325,2262.7373,152.95056,3000,iRIQdWw88T,com.sec.android.app.shealth,0,e3904f29-d82e-4057-bae0-b13516b06c8b.achievement.json,e3904f29-d82e-4057-bae0-b13516b06c8b,1677196800000,
4267,0a9cc9fe-9af0-4981-814e-145cb75e3e54.binning_data.json,2546165,6000,13,2023-03-01 06:00:03.096,com.sec.android.app.shealth,2023-02-28 06:00:07.774,,1.2543578,3193.8018,213.87296,4254,iRIQdWw88T,com.sec.android.app.shealth,0,0a9cc9fe-9af0-4981-814e-145cb75e3e54.achievement.json,0a9cc9fe-9af0-4981-814e-145cb75e3e54,1677456000000,
698,cf7f6269-3249-4d46-8b45-1f0ab921b0f1.binning_data.json,427924,6000,0,2023-02-17 13:13:43.438,com.sec.android.app.shealth,2023-02-16 07:30:09.683,cf7f6269-3249-4d46-8b45-1f0ab921b0f1.source_info.json,1.208717,517.24,34.609947,698,VfS0qUERdZ,com.sec.android.app.shealth,0,cf7f6269-3249-4d46-8b45-1f0ab921b0f1.achievement.json,cf7f6269-3249-4d46-8b45-1f0ab921b0f1,1676505600000,
834,52efaa5b-51db-43eb-bb2c-e339ed0dd6da.binning_data.json,482630,6000,0,2023-02-25 06:00:01.872,com.sec.android.app.shealth,2023-02-25 06:00:01.872,,1.3113545,632.9,41.43,834,aZEautf6/t,com.sec.android.app.shealth,0,52efaa5b-51db-43eb-bb2c-e339ed0dd6da.achievement.json,52efaa5b-51db-43eb-bb2c-e339ed0dd6da,1677196800000,
1163,abc87ba8-1b7d-43b3-9020-39f8abee8568.binning_data.json,708935,6000,17,2023-02-16 08:30:42.636,com.sec.android.app.shealth,2023-02-15 06:13:22.162,abc87ba8-1b7d-43b3-9020-39f8abee8568.source_info.json,1.2249475,868.4084,58.049706,1146,VfS0qUERdZ,com.sec.android.app.shealth,0,abc87ba8-1b7d-43b3-9020-39f8abee8568.achievement.json,abc87ba8-1b7d-43b3-9020-39f8abee8568,1676419200000,
3536,853b5637-da6f-4ad0-853c-7feac1e8f827.binning_data.json,2128430,6000,15,2023-02-28 06:00:07.742,com.sec.android.app.shealth,2023-02-27 06:02:41.013,,1.2365856,2631.9868,176.3011,3521,iRIQdWw88T,com.sec.android.app.shealth,0,853b5637-da6f-4ad0-853c-7feac1e8f827.achievement.json,853b5637-da6f-4ad0-853c-7feac1e8f827,1677369600000,
2496,c19b0169-aa3b-4b9a-bcfb-ad55b7d34a9c.binning_data.json,1450936,6000,31,2023-02-28 06:02:11.140,com.sec.android.app.shealth,2023-02-28 06:00:06.618,,1.314406,1907.12,125.759995,2465,aZEautf6/t,com.sec.android.app.shealth,0,c19b0169-aa3b-4b9a-bcfb-ad55b7d34a9c.achievement.json,c19b0169-aa3b-4b9a-bcfb-ad55b7d34a9c,1677456000000,
1391,0bafc882-838d-4271-8827-22e80e192f91.binning_data.json,808195,6000,9,2023-03-03 06:00:02.896,com.sec.android.app.shealth,2023-03-02 06:00:04.243,,1.3003076,1050.9031,68.73072,1382,iRIQdWw88T,com.sec.android.app.shealth,0,0bafc882-838d-4271-8827-22e80e192f91.achievement.json,0bafc882-838d-4271-8827-22e80e192f91,1677628800000,
1992,65e2f773-099d-43e8-9e03-7ebe590f0258.binning_data.json,1165752,6000,5,2023-02-27 06:02:39.362,com.sec.android.app.shealth,2023-02-27 06:02:39.362,,1.2975136,1512.5801,98.32,1987,aZEautf6/t,com.sec.android.app.shealth,0,65e2f773-099d-43e8-9e03-7ebe590f0258.achievement.json,65e2f773-099d-43e8-9e03-7ebe590f0258,1677369600000,
1863,a02a6e07-136f-4f7e-b4c2-8da9fc7a0593.binning_data.json,1199055,6000,0,2023-03-02 06:00:02.419,com.sec.android.app.shealth,2023-03-02 06:00:02.419,,1.15023,1379.19,92.44999,1863,aZEautf6/t,com.sec.android.app.shealth,0,a02a6e07-136f-4f7e-b4c2-8da9fc7a0593.achievement.json,a02a6e07-136f-4f7e-b4c2-8da9fc7a0593,1677628800000,
3516,4f090f4f-a8bd-431d-a145-c5285ee615c7.binning_data.json,2079009,6000,121,2023-02-19 08:34:27.410,com.sec.android.app.shealth,2023-02-18 09:37:46.298,4f090f4f-a8bd-431d-a145-c5285ee615c7.source_info.json,1.2827454,2666.84,183.07011,3395,VfS0qUERdZ,com.sec.android.app.shealth,0,4f090f4f-a8bd-431d-a145-c5285ee615c7.achievement.json,4f090f4f-a8bd-431d-a145-c5285ee615c7,1676678400000,
2201,2c81d0c5-a5d5-4c17-854f-28bf97271e07.binning_data.json,1315296,6000,0,2023-03-01 06:00:01.692,com.sec.android.app.shealth,2023-03-01 06:00:01.692,,1.2608105,1658.34,109.049995,2201,aZEautf6/t,com.sec.android.app.shealth,0,2c81d0c5-a5d5-4c17-854f-28bf97271e07.achievement.json,2c81d0c5-a5d5-4c17-854f-28bf97271e07,1677542400000,
3596,87e080cc-5a25-4f4a-b647-86431ac82e0d.binning_data.json,2076114,6000,23,2023-03-02 06:00:04.253,com.sec.android.app.shealth,2023-03-01 06:00:03.087,,1.303384,2705.974,180.80183,3573,iRIQdWw88T,com.sec.android.app.shealth,0,87e080cc-5a25-4f4a-b647-86431ac82e0d.achievement.json,87e080cc-5a25-4f4a-b647-86431ac82e0d,1677542400000,
914,4ec4bf04-6853-4ec3-9b45-979b9b41e0df.binning_data.json,552564,6000,10,2023-03-05 06:01:30.387,com.sec.android.app.shealth,2023-03-04 06:00:03.462,,1.2319624,680.7389,45.31044,904,iRIQdWw88T,com.sec.android.app.shealth,0,4ec4bf04-6853-4ec3-9b45-979b9b41e0df.achievement.json,4ec4bf04-6853-4ec3-9b45-979b9b41e0df,1677801600000,
4035,801802b5-44f1-496a-9e17-c98f7fed9860.binning_data.json,2441025,6000,13,2023-02-18 09:21:26.592,com.sec.android.app.shealth,2023-02-17 13:13:43.211,801802b5-44f1-496a-9e17-c98f7fed9860.source_info.json,1.2400218,3026.9246,202.5798,4022,VfS0qUERdZ,com.sec.android.app.shealth,0,801802b5-44f1-496a-9e17-c98f7fed9860.achievement.json,801802b5-44f1-496a-9e17-c98f7fed9860,1676592000000,
178,a0d81a74-0a45-44ce-b94f-1f66be99ea58.binning_data.json,111785,6000,0,2023-03-04 06:00:01.601,com.sec.android.app.shealth,2023-03-04 06:00:01.601,,1.1860222,132.58,8.79,178,aZEautf6/t,com.sec.android.app.shealth,0,a0d81a74-0a45-44ce-b94f-1f66be99ea58.achievement.json,a0d81a74-0a45-44ce-b94f-1f66be99ea58,1677801600000,
609,65f05be3-cb5f-4520-bccc-ed047fa4178c.binning_data.json,341619,6000,0,2023-03-03 06:00:01.775,com.sec.android.app.shealth,2023-03-03 06:00:01.775,,1.3626276,465.50006,30.199999,609,aZEautf6/t,com.sec.android.app.shealth,0,65f05be3-cb5f-4520-bccc-ed047fa4178c.achievement.json,65f05be3-cb5f-4520-bccc-ed047fa4178c,1677715200000,
1633,5694ace8-8888-443e-9d78-d4d73569285d.binning_data.json,936784,6000,9,2023-03-04 06:00:03.476,com.sec.android.app.shealth,2023-03-03 06:00:02.920,,1.3187122,1235.3486,82.0904,1624,iRIQdWw88T,com.sec.android.app.shealth,0,5694ace8-8888-443e-9d78-d4d73569285d.achievement.json,5694ace8-8888-443e-9d78-d4d73569285d,1677715200000,
1224,d25256a9-5d39-43dd-9e44-e1b1158727f4.binning_data.json,723998,6000,62,2023-03-07 06:00:03.560,com.sec.android.app.shealth,2023-03-06 06:41:44.370,,1.2704115,919.77576,66.610176,1162,iRIQdWw88T,com.sec.android.app.shealth,0,d25256a9-5d39-43dd-9e44-e1b1158727f4.achievement.json,d25256a9-5d39-43dd-9e44-e1b1158727f4,1677974400000,
1560,618ca2f3-5994-4658-8a0d-2d9afc668d7f.binning_data.json,981027,6000,0,2023-03-05 06:00:01.876,com.sec.android.app.shealth,2023-03-05 06:00:01.876,,1.1822606,1159.83,76.07,1560,aZEautf6/t,com.sec.android.app.shealth,0,618ca2f3-5994-4658-8a0d-2d9afc668d7f.achievement.json,618ca2f3-5994-4658-8a0d-2d9afc668d7f,1677888000000,
184,3db79488-0037-4173-9bba-86f06922a4da.binning_data.json,115121,6000,0,2023-03-07 06:00:02.665,com.sec.android.app.shealth,2023-03-07 06:00:02.665,,1.1810178,135.96,5.8,184,aZEautf6/t,com.sec.android.app.shealth,0,3db79488-0037-4173-9bba-86f06922a4da.achievement.json,3db79488-0037-4173-9bba-86f06922a4da,1678060800000,
80,408c8fa2-1297-418e-ac89-643bfc26e361.binning_data.json,47098,6000,0,2023-03-06 06:41:43.392,com.sec.android.app.shealth,2023-03-06 06:41:43.392,,1.256083,59.16,2.56,80,aZEautf6/t,com.sec.android.app.shealth,0,408c8fa2-1297-418e-ac89-643bfc26e361.achievement.json,408c8fa2-1297-418e-ac89-643bfc26e361,1677974400000,
1397,4b3675b2-76d5-4a6c-9dda-37c291772ed5.binning_data.json,876504,6000,9,2023-02-21 08:42:54.973,com.sec.android.app.shealth,2023-02-20 08:34:46.825,4b3675b2-76d5-4a6c-9dda-37c291772ed5.source_info.json,1.1794226,1033.7694,69.31052,1388,VfS0qUERdZ,com.sec.android.app.shealth,0,4b3675b2-76d5-4a6c-9dda-37c291772ed5.achievement.json,4b3675b2-76d5-4a6c-9dda-37c291772ed5,1676851200000,
2974,48935b4f-3fea-4098-8f54-0417d7485860.binning_data.json,1834072,6000,24,2023-02-20 04:25:23.512,com.sec.android.app.shealth,2023-02-19 13:43:15.043,48935b4f-3fea-4098-8f54-0417d7485860.source_info.json,1.2049538,2209.972,149.87021,2950,VfS0qUERdZ,com.sec.android.app.shealth,0,48935b4f-3fea-4098-8f54-0417d7485860.achievement.json,48935b4f-3fea-4098-8f54-0417d7485860,1676764800000,
2940,4c9b729a-5a4d-457f-9bbd-d4d02eec9822.binning_data.json,1831648,6000,1,2023-03-06 06:41:44.376,com.sec.android.app.shealth,2023-03-05 06:01:30.380,,1.1842608,2169.1497,145.54114,2939,iRIQdWw88T,com.sec.android.app.shealth,0,4c9b729a-5a4d-457f-9bbd-d4d02eec9822.achievement.json,4c9b729a-5a4d-457f-9bbd-d4d02eec9822,1677888000000,
527,198bcddf-fccf-42ef-a53f-401c62bcee86.binning_data.json,320491,6000,2,2023-03-07 06:00:03.555,com.sec.android.app.shealth,2023-03-07 06:00:03.555,,1.2264179,393.05704,25.851603,525,iRIQdWw88T,com.sec.android.app.shealth,0,198bcddf-fccf-42ef-a53f-401c62bcee86.achievement.json,198bcddf-fccf-42ef-a53f-401c62bcee86,1678060800000,
1534,baf62718-038c-4706-921f-8bfe9f521db9.binning_data.json,927576,6000,24,2023-02-23 08:09:20.077,com.sec.android.app.shealth,2023-02-22 08:25:06.332,baf62718-038c-4706-921f-8bfe9f521db9.source_info.json,1.2312967,1142.122,78.05037,1510,VfS0qUERdZ,com.sec.android.app.shealth,0,baf62718-038c-4706-921f-8bfe9f521db9.achievement.json,baf62718-038c-4706-921f-8bfe9f521db9,1677024000000,
2523,bd22e0ad-7c7c-48c5-a2d6-cac6fba896cb.binning_data.json,1449828,6000,57,2023-02-22 08:25:06.577,com.sec.android.app.shealth,2023-02-21 08:42:54.722,bd22e0ad-7c7c-48c5-a2d6-cac6fba896cb.source_info.json,1.3218799,1916.4991,128.36028,2466,VfS0qUERdZ,com.sec.android.app.shealth,0,bd22e0ad-7c7c-48c5-a2d6-cac6fba896cb.achievement.json,bd22e0ad-7c7c-48c5-a2d6-cac6fba896cb,1676937600000,
1958,3d9b8837-ab73-47f2-b375-290263b60ab5.binning_data.json,1176540,6000,3,2023-02-24 06:57:13.910,com.sec.android.app.shealth,2023-02-23 08:09:20.629,3d9b8837-ab73-47f2-b375-290263b60ab5.source_info.json,1.2422991,1461.6147,97.149956,1955,VfS0qUERdZ,com.sec.android.app.shealth,0,3d9b8837-ab73-47f2-b375-290263b60ab5.achievement.json,3d9b8837-ab73-47f2-b375-290263b60ab5,1677110400000,
3178,cda83103-4ba5-4e81-ab08-8436e10f0006.binning_data.json,1912036,6000,12,2023-02-25 13:39:46.336,com.sec.android.app.shealth,2023-02-24 06:57:13.677,cda83103-4ba5-4e81-ab08-8436e10f0006.source_info.json,1.2399596,2370.8472,158.76056,3166,VfS0qUERdZ,com.sec.android.app.shealth,0,cda83103-4ba5-4e81-ab08-8436e10f0006.achievement.json,cda83103-4ba5-4e81-ab08-8436e10f0006,1677196800000,
4218,48c2cee0-d9e6-4f19-b364-52de1cb458de.binning_data.json,2678305,6000,14,2023-02-26 09:54:26.795,com.sec.android.app.shealth,2023-02-25 10:21:23.393,48c2cee0-d9e6-4f19-b364-52de1cb458de.source_info.json,1.1621071,3112.4778,210.89041,4204,VfS0qUERdZ,com.sec.android.app.shealth,0,48c2cee0-d9e6-4f19-b364-52de1cb458de.achievement.json,48c2cee0-d9e6-4f19-b364-52de1cb458de,1677283200000,
3837,4fde5924-c658-4a6e-a492-7bf7658a978f.binning_data.json,2296614,6000,18,2023-02-27 08:36:49.778,com.sec.android.app.shealth,2023-02-26 09:54:26.447,4fde5924-c658-4a6e-a492-7bf7658a978f.source_info.json,1.250841,2872.6995,190.46033,3819,VfS0qUERdZ,com.sec.android.app.shealth,0,4fde5924-c658-4a6e-a492-7bf7658a978f.achievement.json,4fde5924-c658-4a6e-a492-7bf7658a978f,1677369600000,
5018,0b9ab327-f01f-4edf-a95f-2cc573fec08d.binning_data.json,3004531,6000,41,2023-02-28 12:43:02.035,com.sec.android.app.shealth,2023-02-27 08:36:49.487,0b9ab327-f01f-4edf-a95f-2cc573fec08d.source_info.json,1.2547745,3770.0095,252.19193,4977,VfS0qUERdZ,com.sec.android.app.shealth,0,0b9ab327-f01f-4edf-a95f-2cc573fec08d.achievement.json,0b9ab327-f01f-4edf-a95f-2cc573fec08d,1677456000000,
4273,d0e89afa-9186-424a-86c7-ef34b74b794e.binning_data.json,2513158,6000,23,2023-03-01 09:41:24.681,com.sec.android.app.shealth,2023-02-28 06:24:30.059,d0e89afa-9186-424a-86c7-ef34b74b794e.source_info.json,1.2779915,3211.795,212.52168,4250,VfS0qUERdZ,com.sec.android.app.shealth,0,d0e89afa-9186-424a-86c7-ef34b74b794e.achievement.json,d0e89afa-9186-424a-86c7-ef34b74b794e,1677542400000,
2485,6aecaa40-6ada-44e2-8f4f-5506c7101c73.binning_data.json,1571157,6000,9,2023-03-02 14:53:12.081,com.sec.android.app.shealth,2023-03-01 09:41:24.320,6aecaa40-6ada-44e2-8f4f-5506c7101c73.source_info.json,1.1750069,1846.1215,123.13049,2476,VfS0qUERdZ,com.sec.android.app.shealth,0,6aecaa40-6ada-44e2-8f4f-5506c7101c73.achievement.json,6aecaa40-6ada-44e2-8f4f-5506c7101c73,1677628800000,
1740,ec5d9e32-747d-464d-99dc-25e32b858d80.binning_data.json,1006243,6000,9,2023-03-03 10:53:08.792,com.sec.android.app.shealth,2023-03-02 07:25:35.649,ec5d9e32-747d-464d-99dc-25e32b858d80.source_info.json,1.3060342,1314.1888,87.560425,1731,VfS0qUERdZ,com.sec.android.app.shealth,0,ec5d9e32-747d-464d-99dc-25e32b858d80.achievement.json,ec5d9e32-747d-464d-99dc-25e32b858d80,1677715200000,
994,ffcabcc9-60e7-4c08-afdf-acb0fa2783d4.binning_data.json,602980,6000,10,2023-03-04 16:10:32.330,com.sec.android.app.shealth,2023-03-03 10:53:08.505,ffcabcc9-60e7-4c08-afdf-acb0fa2783d4.source_info.json,1.2279956,740.45764,49.250458,984,VfS0qUERdZ,com.sec.android.app.shealth,0,ffcabcc9-60e7-4c08-afdf-acb0fa2783d4.achievement.json,ffcabcc9-60e7-4c08-afdf-acb0fa2783d4,1677801600000,
3143,f34f5c71-1973-488b-add2-207d907ec333.binning_data.json,1964312,6000,1,2023-03-05 11:53:08.711,com.sec.android.app.shealth,2023-03-04 08:57:43.752,f34f5c71-1973-488b-add2-207d907ec333.source_info.json,1.1822813,2322.3704,154.85056,3142,VfS0qUERdZ,com.sec.android.app.shealth,0,f34f5c71-1973-488b-add2-207d907ec333.achievement.json,f34f5c71-1973-488b-add2-207d907ec333,1677888000000,
1304,cdfbd660-963f-4943-bb28-58a86d80f28f.binning_data.json,771097,6000,62,2023-03-06 12:57:52.943,com.sec.android.app.shealth,2023-03-05 11:53:08.404,cdfbd660-963f-4943-bb28-58a86d80f28f.source_info.json,1.2695364,978.9358,69.17017,1242,VfS0qUERdZ,com.sec.android.app.shealth,0,cdfbd660-963f-4943-bb28-58a86d80f28f.achievement.json,cdfbd660-963f-4943-bb28-58a86d80f28f,1677974400000,
883,6f72b961-8595-44e3-b6e4-d184e8ba6f01.binning_data.json,540084,6000,2,2023-03-07 06:16:48.660,com.sec.android.app.shealth,2023-03-06 12:57:52.659,6f72b961-8595-44e3-b6e4-d184e8ba6f01.source_info.json,1.2162799,656.8942,40.171688,881,VfS0qUERdZ,com.sec.android.app.shealth,0,6f72b961-8595-44e3-b6e4-d184e8ba6f01.achievement.json,6f72b961-8595-44e3-b6e4-d184e8ba6f01,1678060800000,
941,8e3eecfc-d199-4089-97f6-dd31e6b7b90c.binning_data.json,600955,6000,0,2023-03-08 05:22:11.147,com.sec.android.app.shealth,2023-03-07 16:19:56.413,8e3eecfc-d199-4089-97f6-dd31e6b7b90c.source_info.json,1.1441876,687.6061,43.920998,941,VfS0qUERdZ,com.sec.android.app.shealth,0,8e3eecfc-d199-4089-97f6-dd31e6b7b90c.achievement.json,8e3eecfc-d199-4089-97f6-dd31e6b7b90c,1678147200000,
