F0:F2:5B:20:91:AD,name
datetime,value
2023-01-26 11:59:42.664000,26.0
2023-01-26 11:59:43.664000,26.125
2023-01-26 11:59:44.663000,26.0
2023-01-26 11:59:45.664000,26.25
2023-01-26 11:59:46.664000,26.0
2023-01-26 11:59:47.663000,26.0
2023-01-26 11:59:48.664000,26.0
2023-01-26 11:59:49.664000,25.875
2023-01-26 11:59:50.663000,26.0
2023-01-26 11:59:51.664000,25.875
2023-01-26 11:59:52.663000,25.875
2023-01-26 11:59:53.663000,25.875
2023-01-26 11:59:54.664000,25.875
2023-01-26 11:59:55.663000,26.0
2023-01-26 11:59:56.663000,25.875
2023-01-26 11:59:57.664000,25.75
2023-01-26 11:59:58.663000,25.875
2023-01-26 11:59:59.663000,25.875
2023-01-26 12:00:00.662000,25.875
2023-01-26 12:00:01.663000,25.875
2023-01-26 12:00:02.663000,25.875
2023-01-26 12:00:03.662000,26.0
2023-01-26 12:00:04.663000,25.75
2023-01-26 12:00:05.663000,25.875
2023-01-26 12:00:06.662000,26.0
2023-01-26 12:00:07.663000,25.875
2023-01-26 12:00:08.662000,25.875
2023-01-26 12:00:09.662000,25.875
2023-01-26 12:00:10.663000,25.875
2023-01-26 12:00:11.662000,25.75
2023-01-26 12:00:12.662000,25.875
2023-01-26 12:00:13.663000,25.875
2023-01-26 12:00:14.662000,25.75
2023-01-26 12:00:15.662000,25.875
2023-01-26 12:00:16.662000,25.875
2023-01-26 12:00:17.662000,25.875
2023-01-26 12:00:18.662000,25.75
2023-01-26 12:00:19.662000,25.875
2023-01-26 12:00:20.662000,25.5
2023-01-26 12:00:21.662000,25.75
2023-01-26 12:00:22.662000,25.75
2023-01-26 12:00:23.662000,25.5
2023-01-26 12:00:24.661000,25.625
2023-01-26 12:00:25.662000,25.875
2023-01-26 12:00:26.662000,25.875
2023-01-26 12:00:27.661000,25.625
2023-01-26 12:00:28.662000,25.5
2023-01-26 12:00:29.662000,25.75
2023-01-26 12:00:30.661000,25.625
2023-01-26 12:00:31.662000,25.75
2023-01-26 12:00:32.661000,25.625
2023-01-26 12:00:33.661000,25.5
2023-01-26 12:00:34.662000,25.625
2023-01-26 12:00:35.661000,25.625
2023-01-26 12:00:36.661000,25.75
2023-01-26 12:00:37.662000,25.5
2023-01-26 12:00:38.661000,25.5
2023-01-26 12:00:39.661000,25.5
2023-01-26 12:00:40.660000,25.625
2023-01-26 12:00:41.661000,25.5
2023-01-26 12:00:42.661000,25.5
2023-01-26 12:00:43.660000,25.625
2023-01-26 12:00:44.661000,25.5
2023-01-26 12:00:45.661000,25.625
2023-01-26 12:00:46.660000,25.5
2023-01-26 12:00:47.661000,25.625
2023-01-26 12:00:48.660000,25.5
2023-01-26 12:00:49.660000,25.375
2023-01-26 12:00:50.661000,25.625
2023-01-26 12:00:51.660000,25.625
2023-01-26 12:00:52.660000,25.5
2023-01-26 12:00:53.661000,25.5
2023-01-26 12:00:54.660000,25.5
2023-01-26 12:00:55.660000,25.5
2023-01-26 12:00:56.659000,25.5
2023-01-26 12:00:57.660000,25.375
2023-01-26 12:00:58.660000,25.5
2023-01-26 12:00:59.659000,25.375
2023-01-26 12:01:00.660000,25.625
2023-01-26 12:01:01.660000,25.5
2023-01-26 12:01:02.659000,25.5
2023-01-26 12:01:03.660000,25.625
2023-01-26 12:01:04.659000,25.25
2023-01-26 12:01:05.659000,25.25
2023-01-26 12:01:06.660000,25.5
2023-01-26 12:01:07.659000,25.5
2023-01-26 12:01:08.659000,25.25
2023-01-26 12:01:09.660000,25.25
2023-01-26 12:01:10.659000,25.25
2023-01-26 12:01:11.659000,25.375
2023-01-26 12:01:12.658000,25.375
2023-01-26 12:01:13.659000,25.25
2023-01-26 12:01:14.659000,25.25
2023-01-26 12:01:15.658000,25.25
2023-01-26 12:01:16.659000,25.25
2023-01-26 12:01:17.659000,25.25
2023-01-26 12:01:18.658000,25.375
2023-01-26 12:01:19.659000,25.25
2023-01-26 12:01:20.658000,25.25
2023-01-26 12:01:21.658000,25.25
2023-01-26 12:01:22.659000,25.375
2023-01-26 12:01:23.658000,25.25
2023-01-26 12:01:24.658000,25.0
2023-01-26 12:01:25.659000,25.25
2023-01-26 12:01:26.658000,25.25
2023-01-26 12:01:27.658000,25.375
2023-01-26 12:01:28.657000,25.375
2023-01-26 12:01:29.658000,25.375
2023-01-26 12:01:30.658000,25.25
2023-01-26 12:01:31.657000,25.25
2023-01-26 12:01:32.658000,25.25
