F0:F2:5B:20:91:AD,name
datetime,value
2023-01-26 12:16:26.603000,10401
2023-01-26 12:16:27.604000,10401
2023-01-26 12:16:28.603000,4859
2023-01-26 12:16:29.603000,4859
2023-01-26 12:16:30.604000,4859
2023-01-26 12:16:31.603000,4859
2023-01-26 12:16:32.603000,4859
2023-01-26 12:16:33.602000,4266
2023-01-26 12:16:34.603000,4859
2023-01-26 12:16:35.603000,4266
2023-01-26 12:16:36.602000,4859
2023-01-26 12:16:37.603000,4859
2023-01-26 12:16:38.603000,4859
2023-01-26 12:16:39.602000,4859
2023-01-26 12:16:40.603000,4859
2023-01-26 12:16:41.602000,4859
2023-01-26 12:16:42.602000,4859
2023-01-26 12:16:43.603000,4266
2023-01-26 12:16:44.602000,10401
2023-01-26 12:16:45.602000,5385
2023-01-26 12:16:46.603000,5385
2023-01-26 12:16:47.602000,3430
2023-01-26 12:16:48.602000,10401
2023-01-26 12:16:49.601000,4859
2023-01-26 12:16:50.602000,4859
2023-01-26 12:16:51.602000,12725
2023-01-26 12:16:52.601000,6491
2023-01-26 12:16:53.602000,6491
2023-01-26 12:16:54.602000,6491
2023-01-26 12:16:55.601000,6491
2023-01-26 12:16:56.602000,12725
2023-01-26 12:16:57.601000,12725
2023-01-26 12:16:58.601000,12725
2023-01-26 12:16:59.602000,4859
2023-01-26 12:17:00.601000,3436
2023-01-26 12:17:01.601000,2844
2023-01-26 12:17:02.602000,4859
2023-01-26 12:17:03.601000,4859
2023-01-26 12:17:04.601000,12725
2023-01-26 12:17:05.600000,12725
2023-01-26 12:17:06.601000,4859
2023-01-26 12:17:07.601000,12725
2023-01-26 12:17:08.600000,4859
2023-01-26 12:17:09.601000,12725
2023-01-26 12:17:10.601000,4859
2023-01-26 12:17:11.600000,12725
2023-01-26 12:17:12.601000,12725
2023-01-26 12:17:13.600000,4859
2023-01-26 12:17:14.600000,4859
2023-01-26 12:17:15.601000,4859
2023-01-26 12:17:16.600000,4859
2023-01-26 12:17:17.600000,4859
2023-01-26 12:17:18.601000,4859
2023-01-26 12:17:19.600000,4859
2023-01-26 12:17:20.600000,12725
2023-01-26 12:17:21.599000,4859
2023-01-26 12:17:22.600000,12725
2023-01-26 12:17:23.600000,4859
2023-01-26 12:17:24.599000,12725
2023-01-26 12:17:25.600000,12725
2023-01-26 12:17:26.600000,12725
2023-01-26 12:17:27.599000,12725
2023-01-26 12:17:28.600000,12725
2023-01-26 12:17:29.599000,12725
2023-01-26 12:17:30.599000,12725
2023-01-26 12:17:31.600000,12725
2023-01-26 12:17:32.599000,12725
2023-01-26 12:17:33.599000,12725
2023-01-26 12:17:34.600000,12725
2023-01-26 12:17:35.599000,12725
2023-01-26 12:17:36.599000,4859
2023-01-26 12:17:37.599000,4859
2023-01-26 12:17:38.599000,12725
2023-01-26 12:17:39.599000,12725
2023-01-26 12:17:40.599000,12725
2023-01-26 12:17:41.599000,6491
2023-01-26 12:17:42.599000,6491
2023-01-26 12:17:43.599000,6491
2023-01-26 12:17:44.599000,6491
2023-01-26 12:17:45.598000,6491
2023-01-26 12:17:46.599000,6491
2023-01-26 12:17:47.599000,6491
2023-01-26 12:17:48.598000,12725
2023-01-26 12:17:49.599000,12725
2023-01-26 12:17:50.599000,12725
2023-01-26 12:17:51.598000,6491
2023-01-26 12:17:52.599000,6491
2023-01-26 12:17:53.598000,6491
2023-01-26 12:17:54.598000,6491
2023-01-26 12:17:55.599000,6491
2023-01-26 12:17:56.598000,3436
2023-01-26 12:17:57.598000,12725
2023-01-26 12:17:58.599000,2844
2023-01-26 12:17:59.598000,3436
2023-01-26 12:18:00.598000,8446
2023-01-26 12:18:01.597000,4859
2023-01-26 12:18:02.598000,4859
2023-01-26 12:18:03.598000,4859
2023-01-26 12:18:04.597000,4266
2023-01-26 12:18:05.598000,4859
2023-01-26 12:18:06.598000,4859
2023-01-26 12:18:07.597000,8446
2023-01-26 12:18:08.598000,11877
2023-01-26 12:18:09.597000,9007
2023-01-26 12:18:10.597000,4029
2023-01-26 12:18:11.598000,829
2023-01-26 12:18:12.597000,11877
2023-01-26 12:18:13.597000,4859
2023-01-26 12:18:14.598000,12725
2023-01-26 12:18:15.597000,6491
2023-01-26 12:18:16.597000,12725
2023-01-26 12:18:17.596000,12725
2023-01-26 12:18:18.597000,12725
2023-01-26 12:18:19.597000,4859
2023-01-26 12:18:20.596000,4859
2023-01-26 12:18:21.597000,8446
2023-01-26 12:18:22.597000,8446
2023-01-26 12:18:23.596000,4859
2023-01-26 12:18:24.597000,4859
2023-01-26 12:18:25.596000,4859
2023-01-26 12:18:26.596000,4859
2023-01-26 12:18:27.597000,4859
2023-01-26 12:18:28.596000,8446
2023-01-26 12:18:29.596000,4859
2023-01-26 12:18:30.597000,12725
2023-01-26 12:18:31.596000,12725
2023-01-26 12:18:32.596000,12725
2023-01-26 12:18:33.595000,12725
2023-01-26 12:18:34.596000,4859
2023-01-26 12:18:35.596000,4859
2023-01-26 12:18:36.595000,10401
2023-01-26 12:18:37.596000,10401
2023-01-26 12:18:38.596000,10401
2023-01-26 12:18:39.595000,10401
2023-01-26 12:18:40.596000,4859
2023-01-26 12:18:41.595000,4859
2023-01-26 12:18:42.595000,4859
2023-01-26 12:18:43.596000,4859
2023-01-26 12:18:44.595000,4859
2023-01-26 12:18:45.595000,4859
2023-01-26 12:18:46.596000,4859
2023-01-26 12:18:47.595000,4859
2023-01-26 12:18:48.595000,4859
2023-01-26 12:18:49.594000,8446
2023-01-26 12:18:50.595000,4859
2023-01-26 12:18:51.595000,8446
2023-01-26 12:18:52.594000,12725
2023-01-26 12:18:53.595000,4859
2023-01-26 12:18:54.595000,3430
2023-01-26 12:18:55.594000,7708
2023-01-26 12:18:56.595000,3436
2023-01-26 12:18:57.594000,2844
2023-01-26 12:18:58.594000,2844
2023-01-26 12:18:59.595000,3436
2023-01-26 12:19:00.594000,3436
2023-01-26 12:19:01.594000,3430
2023-01-26 12:19:02.595000,2844
2023-01-26 12:19:03.594000,7708
2023-01-26 12:19:04.594000,3436
2023-01-26 12:19:05.593000,4859
2023-01-26 12:19:06.594000,4859
2023-01-26 12:19:07.594000,4859
2023-01-26 12:19:08.593000,4859
2023-01-26 12:19:09.594000,4859
2023-01-26 12:19:10.594000,8446
2023-01-26 12:19:11.593000,8446
2023-01-26 12:19:12.594000,8446
2023-01-26 12:19:13.593000,4859
2023-01-26 12:19:14.593000,4859
2023-01-26 12:19:15.594000,8446
2023-01-26 12:19:16.593000,8446
2023-01-26 12:19:17.593000,8446
2023-01-26 12:19:18.594000,8446
2023-01-26 12:19:19.593000,8446
2023-01-26 12:19:20.593000,8446
2023-01-26 12:19:21.592000,8446
2023-01-26 12:19:22.593000,8446
2023-01-26 12:19:23.593000,12725
2023-01-26 12:19:24.592000,12725
2023-01-26 12:19:25.593000,12725
2023-01-26 12:19:26.593000,12725
2023-01-26 12:19:27.592000,12725
2023-01-26 12:19:28.593000,12725
2023-01-26 12:19:29.592000,12725
2023-01-26 12:19:30.592000,12725
2023-01-26 12:19:31.593000,4859
2023-01-26 12:19:32.592000,12725
2023-01-26 12:19:33.592000,12725
2023-01-26 12:19:34.593000,12725
2023-01-26 12:19:35.592000,12725
2023-01-26 12:19:36.592000,8446
2023-01-26 12:19:37.591000,6123
2023-01-26 12:19:38.592000,3436
2023-01-26 12:19:39.592000,3436
2023-01-26 12:19:40.591000,3436
2023-01-26 12:19:41.592000,3436
2023-01-26 12:19:42.592000,3436
2023-01-26 12:19:43.591000,3436
2023-01-26 12:19:44.592000,3436
2023-01-26 12:19:45.591000,3436
2023-01-26 12:19:46.591000,2844
2023-01-26 12:19:47.592000,3436
2023-01-26 12:19:48.591000,3436
2023-01-26 12:19:49.591000,3436
2023-01-26 12:19:50.592000,3436
2023-01-26 12:19:51.591000,3436
2023-01-26 12:19:52.591000,3436
2023-01-26 12:19:53.590000,3436
2023-01-26 12:19:54.591000,3436
2023-01-26 12:19:55.591000,3436
2023-01-26 12:19:56.590000,2844
2023-01-26 12:19:57.591000,3436
2023-01-26 12:19:58.591000,3436
2023-01-26 12:19:59.590000,3436
2023-01-26 12:20:00.591000,3436
2023-01-26 12:20:01.590000,2844
2023-01-26 12:20:02.590000,3436
2023-01-26 12:20:03.591000,3436
2023-01-26 12:20:04.590000,2844
2023-01-26 12:20:05.590000,2844
2023-01-26 12:20:06.591000,3436
2023-01-26 12:20:07.590000,3436
2023-01-26 12:20:08.590000,2844
2023-01-26 12:20:09.589000,3436
2023-01-26 12:20:10.590000,3436
2023-01-26 12:20:11.590000,2844
2023-01-26 12:20:12.589000,3436
2023-01-26 12:20:13.590000,3436
2023-01-26 12:20:14.590000,3436
2023-01-26 12:20:15.589000,3436
2023-01-26 12:20:16.590000,3436
2023-01-26 12:20:17.589000,3436
2023-01-26 12:20:18.589000,3436
2023-01-26 12:20:19.590000,3436
2023-01-26 12:20:20.589000,3436
2023-01-26 12:20:21.589000,3436
2023-01-26 12:20:22.590000,3436
2023-01-26 12:20:23.589000,2844
2023-01-26 12:20:24.589000,3436
2023-01-26 12:20:25.588000,3436
2023-01-26 12:20:26.589000,3436
2023-01-26 12:20:27.589000,3436
2023-01-26 12:20:28.588000,3436
2023-01-26 12:20:29.589000,3436
2023-01-26 12:20:30.589000,4859
2023-01-26 12:20:31.588000,6123
2023-01-26 12:20:32.589000,6123
2023-01-26 12:20:33.588000,4859
2023-01-26 12:20:34.588000,4859
2023-01-26 12:20:35.589000,4859
2023-01-26 12:20:36.588000,4859
2023-01-26 12:20:37.588000,4859
2023-01-26 12:20:38.589000,4859
2023-01-26 12:20:39.588000,4859
2023-01-26 12:20:40.588000,4859
2023-01-26 12:20:41.587000,4859
2023-01-26 12:20:42.588000,4859
2023-01-26 12:20:43.588000,4859
2023-01-26 12:20:44.587000,4859
2023-01-26 12:20:45.588000,4859
2023-01-26 12:20:46.588000,4859
2023-01-26 12:20:47.587000,4859
2023-01-26 12:20:48.588000,4859
2023-01-26 12:20:49.587000,4859
2023-01-26 12:20:50.587000,4859
2023-01-26 12:20:51.588000,4859
2023-01-26 12:20:52.587000,4859
2023-01-26 12:20:53.587000,4859
2023-01-26 12:20:54.588000,8446
2023-01-26 12:20:55.587000,8446
2023-01-26 12:20:56.587000,8446
2023-01-26 12:20:57.586000,8446
2023-01-26 12:20:58.587000,4859
2023-01-26 12:20:59.587000,4859
2023-01-26 12:21:00.586000,10401
2023-01-26 12:21:01.587000,4859
2023-01-26 12:21:02.587000,10401
2023-01-26 12:21:03.586000,10401
2023-01-26 12:21:04.587000,6123
2023-01-26 12:21:05.586000,6123
2023-01-26 12:21:06.586000,1066
2023-01-26 12:21:07.587000,948
2023-01-26 12:21:08.586000,948
2023-01-26 12:21:09.586000,948
2023-01-26 12:21:10.587000,948
2023-01-26 12:21:11.586000,948
2023-01-26 12:21:12.586000,948
2023-01-26 12:21:13.585000,948
2023-01-26 12:21:14.586000,1659
2023-01-26 12:21:15.586000,1659
2023-01-26 12:21:16.585000,6123
2023-01-26 12:21:17.586000,6123
2023-01-26 12:21:18.586000,6123
2023-01-26 12:21:19.585000,2844
2023-01-26 12:21:20.586000,3436
2023-01-26 12:21:21.585000,4029
2023-01-26 12:21:22.585000,6123
2023-01-26 12:21:23.586000,4859
2023-01-26 12:21:24.585000,4859
2023-01-26 12:21:25.585000,10401
2023-01-26 12:21:26.586000,10401
2023-01-26 12:21:27.585000,4859
2023-01-26 12:21:28.585000,4859
2023-01-26 12:21:29.584000,4859
2023-01-26 12:21:30.585000,4859
2023-01-26 12:21:31.585000,4859
2023-01-26 12:21:32.584000,4859
2023-01-26 12:21:33.585000,4859
2023-01-26 12:21:34.585000,4859
2023-01-26 12:21:35.584000,4859
2023-01-26 12:21:36.585000,4859
2023-01-26 12:21:37.584000,4859
2023-01-26 12:21:38.584000,4859
2023-01-26 12:21:39.585000,4859
2023-01-26 12:21:40.584000,8446
2023-01-26 12:21:41.584000,8446
2023-01-26 12:21:42.585000,17003
2023-01-26 12:21:43.584000,12725
2023-01-26 12:21:44.584000,12725
2023-01-26 12:21:45.583000,12725
2023-01-26 12:21:46.584000,17003
2023-01-26 12:21:47.584000,17003
2023-01-26 12:21:48.583000,12725
2023-01-26 12:21:49.584000,12725
2023-01-26 12:21:50.584000,8446
2023-01-26 12:21:51.583000,8446
2023-01-26 12:21:52.584000,8446
2023-01-26 12:21:53.583000,8446
2023-01-26 12:21:54.583000,8446
2023-01-26 12:21:55.584000,4859
2023-01-26 12:21:56.583000,12725
2023-01-26 12:21:57.583000,8446
2023-01-26 12:21:58.584000,4859
2023-01-26 12:21:59.583000,8446
2023-01-26 12:22:00.583000,4859
2023-01-26 12:22:01.582000,8446
2023-01-26 12:22:02.583000,4859
2023-01-26 12:22:03.583000,17003
2023-01-26 12:22:04.582000,8446
2023-01-26 12:22:05.583000,8446
2023-01-26 12:22:06.583000,6123
2023-01-26 12:22:07.582000,4859
2023-01-26 12:22:08.583000,8446
2023-01-26 12:22:09.582000,3436
2023-01-26 12:22:10.582000,2844
2023-01-26 12:22:11.583000,3436
2023-01-26 12:22:12.582000,3436
2023-01-26 12:22:13.582000,3436
2023-01-26 12:22:14.583000,6123
2023-01-26 12:22:15.582000,6123
2023-01-26 12:22:16.582000,6123
2023-01-26 12:22:17.581000,6123
2023-01-26 12:22:18.582000,6123
2023-01-26 12:22:19.582000,10401
2023-01-26 12:22:20.581000,6123
2023-01-26 12:22:21.582000,6123
2023-01-26 12:22:22.582000,6123
2023-01-26 12:22:23.581000,6123
2023-01-26 12:22:24.582000,6123
2023-01-26 12:22:25.581000,6123
2023-01-26 12:22:26.581000,6123
2023-01-26 12:22:27.582000,6123
2023-01-26 12:22:28.581000,6123
2023-01-26 12:22:29.581000,6123
2023-01-26 12:22:30.582000,6123
2023-01-26 12:22:31.581000,10401
2023-01-26 12:22:32.581000,10401
2023-01-26 12:22:33.580000,6123
2023-01-26 12:22:34.581000,6123
2023-01-26 12:22:35.581000,6123
2023-01-26 12:22:36.580000,6123
2023-01-26 12:22:37.581000,6123
2023-01-26 12:22:38.581000,6123
2023-01-26 12:22:39.580000,6123
2023-01-26 12:22:40.581000,6123
2023-01-26 12:22:41.580000,6123
2023-01-26 12:22:42.580000,6123
2023-01-26 12:22:43.581000,6123
2023-01-26 12:22:44.580000,6123
2023-01-26 12:22:45.580000,6123
2023-01-26 12:22:46.581000,6123
2023-01-26 12:22:47.580000,10401
2023-01-26 12:22:48.580000,10401
2023-01-26 12:22:49.579000,10401
2023-01-26 12:22:50.580000,10401
2023-01-26 12:22:51.580000,10401
2023-01-26 12:22:52.579000,6123
2023-01-26 12:22:53.580000,6123
2023-01-26 12:22:54.580000,6123
2023-01-26 12:22:55.579000,6123
2023-01-26 12:22:56.580000,6123
2023-01-26 12:22:57.579000,6123
2023-01-26 12:22:58.579000,6123
2023-01-26 12:22:59.580000,6123
2023-01-26 12:23:00.579000,6123
2023-01-26 12:23:01.579000,6123
2023-01-26 12:23:02.580000,6123
2023-01-26 12:23:03.579000,6123
2023-01-26 12:23:04.579000,6123
2023-01-26 12:23:05.578000,6123
2023-01-26 12:23:06.579000,6123
2023-01-26 12:23:07.579000,6123
2023-01-26 12:23:08.578000,6123
2023-01-26 12:23:09.579000,6123
2023-01-26 12:23:10.579000,6123
2023-01-26 12:23:11.578000,5385
2023-01-26 12:23:12.579000,9663
2023-01-26 12:23:13.578000,9663
2023-01-26 12:23:14.578000,5385
2023-01-26 12:23:15.579000,5385
2023-01-26 12:23:16.578000,5385
2023-01-26 12:23:17.578000,5385
2023-01-26 12:23:18.579000,5385
2023-01-26 12:23:19.578000,5385
2023-01-26 12:23:20.578000,5385
2023-01-26 12:23:21.578000,5385
2023-01-26 12:23:22.578000,5385
2023-01-26 12:23:23.578000,9663
2023-01-26 12:23:24.578000,5385
2023-01-26 12:23:25.578000,5385
2023-01-26 12:23:26.578000,9663
2023-01-26 12:23:27.578000,9663
2023-01-26 12:23:28.578000,9663
2023-01-26 12:23:29.577000,9663
2023-01-26 12:23:30.578000,9663
2023-01-26 12:23:31.578000,5385
2023-01-26 12:23:32.577000,9663
2023-01-26 12:23:33.578000,9663
2023-01-26 12:23:34.578000,9663
2023-01-26 12:23:35.577000,9663
2023-01-26 12:23:36.578000,9663
2023-01-26 12:23:37.577000,5385
2023-01-26 12:23:38.577000,3430
2023-01-26 12:23:39.578000,9663
2023-01-26 12:23:40.577000,9663
2023-01-26 12:23:41.577000,9663
2023-01-26 12:23:42.578000,9663
2023-01-26 12:23:43.577000,3430
2023-01-26 12:23:44.577000,3430
2023-01-26 12:23:45.576000,3430
2023-01-26 12:23:46.577000,9663
2023-01-26 12:23:47.577000,3430
2023-01-26 12:23:48.576000,3430
2023-01-26 12:23:49.577000,3430
2023-01-26 12:23:50.577000,9663
2023-01-26 12:23:51.576000,9663
2023-01-26 12:23:52.577000,3430
2023-01-26 12:23:53.576000,3430
2023-01-26 12:23:54.576000,3430
2023-01-26 12:23:55.577000,9663
2023-01-26 12:23:56.576000,3430
2023-01-26 12:23:57.576000,3430
2023-01-26 12:23:58.577000,3430
2023-01-26 12:23:59.576000,9663
2023-01-26 12:24:00.576000,3430
2023-01-26 12:24:01.575000,3430
2023-01-26 12:24:02.576000,1066
2023-01-26 12:24:03.576000,1659
2023-01-26 12:24:04.575000,6123
2023-01-26 12:24:05.576000,6123
2023-01-26 12:24:06.576000,10401
2023-01-26 12:24:07.575000,10401
2023-01-26 12:24:08.576000,10401
2023-01-26 12:24:09.575000,6123
2023-01-26 12:24:10.575000,10401
2023-01-26 12:24:11.576000,10401
2023-01-26 12:24:12.575000,10401
2023-01-26 12:24:13.575000,10401
2023-01-26 12:24:14.576000,10401
2023-01-26 12:24:15.575000,10401
2023-01-26 12:24:16.575000,10401
2023-01-26 12:24:17.574000,10401
2023-01-26 12:24:18.575000,10401
2023-01-26 12:24:19.575000,10401
2023-01-26 12:24:20.574000,10401
2023-01-26 12:24:21.575000,10401
2023-01-26 12:24:22.575000,10401
2023-01-26 12:24:23.574000,10401
2023-01-26 12:24:24.575000,10401
2023-01-26 12:24:25.574000,10401
2023-01-26 12:24:26.574000,10401
2023-01-26 12:24:27.575000,10401
2023-01-26 12:24:28.574000,10401
2023-01-26 12:24:29.574000,10401
2023-01-26 12:24:30.575000,10401
2023-01-26 12:24:31.574000,10401
2023-01-26 12:24:32.574000,6123
2023-01-26 12:24:33.573000,10401
2023-01-26 12:24:34.574000,10401
2023-01-26 12:24:35.574000,10401
2023-01-26 12:24:36.573000,10401
2023-01-26 12:24:37.574000,10401
2023-01-26 12:24:38.574000,10401
2023-01-26 12:24:39.573000,6123
2023-01-26 12:24:40.574000,10401
2023-01-26 12:24:41.573000,10401
2023-01-26 12:24:42.573000,10401
2023-01-26 12:24:43.574000,10401
2023-01-26 12:24:44.573000,10401
2023-01-26 12:24:45.573000,10401
2023-01-26 12:24:46.574000,10401
2023-01-26 12:24:47.573000,10401
2023-01-26 12:24:48.573000,10401
2023-01-26 12:24:49.572000,10401
2023-01-26 12:24:50.573000,10401
2023-01-26 12:24:51.573000,6123
2023-01-26 12:24:52.572000,6123
2023-01-26 12:24:53.573000,6123
2023-01-26 12:24:54.573000,6123
2023-01-26 12:24:55.572000,6123
2023-01-26 12:24:56.573000,6123
2023-01-26 12:24:57.572000,10401
2023-01-26 12:24:58.572000,10401
2023-01-26 12:24:59.573000,10401
2023-01-26 12:25:00.572000,10401
2023-01-26 12:25:01.572000,6123
2023-01-26 12:25:02.573000,6123
2023-01-26 12:25:03.572000,6123
2023-01-26 12:25:04.572000,6123
2023-01-26 12:25:05.571000,6123
2023-01-26 12:25:06.572000,6123
2023-01-26 12:25:07.572000,10401
2023-01-26 12:25:08.571000,6123
2023-01-26 12:25:09.572000,7708
2023-01-26 12:25:10.572000,6123
2023-01-26 12:25:11.571000,6123
2023-01-26 12:25:12.572000,6123
2023-01-26 12:25:13.571000,6123
2023-01-26 12:25:14.571000,6123
2023-01-26 12:25:15.572000,6123
2023-01-26 12:25:16.571000,6123
2023-01-26 12:25:17.571000,6123
2023-01-26 12:25:18.572000,6123
2023-01-26 12:25:19.571000,6123
2023-01-26 12:25:20.571000,6123
2023-01-26 12:25:21.570000,6123
2023-01-26 12:25:22.571000,6123
2023-01-26 12:25:23.571000,6123
2023-01-26 12:25:24.570000,6123
2023-01-26 12:25:25.571000,6123
2023-01-26 12:25:26.571000,6123
2023-01-26 12:25:27.570000,6123
2023-01-26 12:25:28.571000,6123
2023-01-26 12:25:29.570000,10401
2023-01-26 12:25:30.570000,10401
2023-01-26 12:25:31.571000,10401
2023-01-26 12:25:32.570000,10401
2023-01-26 12:25:33.570000,10401
2023-01-26 12:25:34.571000,6123
2023-01-26 12:25:35.570000,6123
2023-01-26 12:25:36.570000,6123
2023-01-26 12:25:37.569000,6123
2023-01-26 12:25:38.570000,6123
2023-01-26 12:25:39.570000,6123
2023-01-26 12:25:40.569000,6123
2023-01-26 12:25:41.570000,6123
2023-01-26 12:25:42.570000,6123
2023-01-26 12:25:43.569000,6123
2023-01-26 12:25:44.570000,6123
2023-01-26 12:25:45.569000,6123
2023-01-26 12:25:46.569000,6123
2023-01-26 12:25:47.570000,6123
2023-01-26 12:25:48.569000,6123
2023-01-26 12:25:49.569000,6123
2023-01-26 12:25:50.570000,6123
2023-01-26 12:25:51.569000,6123
2023-01-26 12:25:52.569000,6123
2023-01-26 12:25:53.568000,8077
2023-01-26 12:25:54.569000,8077
2023-01-26 12:25:55.569000,12356
2023-01-26 12:25:56.568000,8077
2023-01-26 12:25:57.569000,6123
2023-01-26 12:25:58.569000,6123
2023-01-26 12:25:59.568000,6123
2023-01-26 12:26:00.569000,12356
2023-01-26 12:26:01.568000,6123
2023-01-26 12:26:02.568000,6123
2023-01-26 12:26:03.569000,6123
2023-01-26 12:26:04.568000,6123
2023-01-26 12:26:05.568000,12356
2023-01-26 12:26:06.569000,6123
2023-01-26 12:26:07.568000,6123
2023-01-26 12:26:08.568000,6123
2023-01-26 12:26:09.567000,6123
2023-01-26 12:26:10.568000,6123
2023-01-26 12:26:11.568000,6123
2023-01-26 12:26:12.567000,6123
2023-01-26 12:26:13.568000,6123
2023-01-26 12:26:14.568000,6123
2023-01-26 12:26:15.567000,6123
2023-01-26 12:26:16.568000,6123
2023-01-26 12:26:17.567000,6123
2023-01-26 12:26:18.567000,6123
2023-01-26 12:26:19.568000,6123
2023-01-26 12:26:20.567000,6123
2023-01-26 12:26:21.567000,6123
2023-01-26 12:26:22.568000,6123
2023-01-26 12:26:23.567000,6123
2023-01-26 12:26:24.567000,6123
2023-01-26 12:26:25.566000,6123
2023-01-26 12:26:26.567000,6123
2023-01-26 12:26:27.567000,6123
2023-01-26 12:26:28.566000,6123
2023-01-26 12:26:29.567000,6123
2023-01-26 12:26:30.567000,6123
2023-01-26 12:26:31.566000,6123
2023-01-26 12:26:32.567000,6123
2023-01-26 12:26:33.566000,6123
2023-01-26 12:26:34.566000,6123
2023-01-26 12:26:35.567000,3430
2023-01-26 12:26:36.566000,3430
2023-01-26 12:26:37.566000,6123
2023-01-26 12:26:38.567000,6123
2023-01-26 12:26:39.566000,12356
2023-01-26 12:26:40.566000,8077
2023-01-26 12:26:41.565000,8077
2023-01-26 12:26:42.566000,8077
2023-01-26 12:26:43.566000,8077
2023-01-26 12:26:44.565000,12356
2023-01-26 12:26:45.566000,8077
2023-01-26 12:26:46.566000,5385
2023-01-26 12:26:47.565000,5385
2023-01-26 12:26:48.566000,5385
2023-01-26 12:26:49.565000,5385
2023-01-26 12:26:50.565000,5385
2023-01-26 12:26:51.566000,3430
2023-01-26 12:26:52.565000,5385
2023-01-26 12:26:53.565000,3430
2023-01-26 12:26:54.566000,3430
2023-01-26 12:26:55.565000,5385
2023-01-26 12:26:56.565000,5385
2023-01-26 12:26:57.564000,5385
2023-01-26 12:26:58.565000,3430
2023-01-26 12:26:59.565000,5385
2023-01-26 12:27:00.564000,5385
2023-01-26 12:27:01.565000,5385
2023-01-26 12:27:02.565000,5385
2023-01-26 12:27:03.564000,7708
2023-01-26 12:27:04.565000,5385
2023-01-26 12:27:05.564000,3430
2023-01-26 12:27:06.564000,9663
2023-01-26 12:27:07.565000,18479
2023-01-26 12:27:08.564000,9007
2023-01-26 12:27:09.564000,1777
2023-01-26 12:27:10.565000,5385
2023-01-26 12:27:11.564000,2844
2023-01-26 12:27:12.564000,1777
2023-01-26 12:27:13.563000,11618
2023-01-26 12:27:14.564000,948
2023-01-26 12:27:15.564000,1185
2023-01-26 12:27:16.563000,8077
2023-01-26 12:27:17.564000,4029
2023-01-26 12:27:18.564000,4029
2023-01-26 12:27:19.563000,4029
2023-01-26 12:27:20.564000,4029
2023-01-26 12:27:21.563000,4029
2023-01-26 12:27:22.563000,4029
2023-01-26 12:27:23.564000,4029
2023-01-26 12:27:24.563000,8077
2023-01-26 12:27:25.563000,11618
2023-01-26 12:27:26.564000,5385
2023-01-26 12:27:27.563000,5385
2023-01-26 12:27:28.563000,5385
2023-01-26 12:27:29.562000,5385
2023-01-26 12:27:30.563000,5385
2023-01-26 12:27:31.563000,5385
2023-01-26 12:27:32.562000,5385
2023-01-26 12:27:33.563000,1777
2023-01-26 12:27:34.563000,1777
2023-01-26 12:27:35.562000,5385
2023-01-26 12:27:36.563000,5385
2023-01-26 12:27:37.562000,5385
2023-01-26 12:27:38.562000,5385
2023-01-26 12:27:39.563000,5385
2023-01-26 12:27:40.562000,11618
2023-01-26 12:27:41.562000,5385
2023-01-26 12:27:42.563000,5385
2023-01-26 12:27:43.562000,5385
2023-01-26 12:27:44.562000,5385
2023-01-26 12:27:45.561000,4029
2023-01-26 12:27:46.562000,8077
2023-01-26 12:27:47.562000,4029
2023-01-26 12:27:48.561000,4029
2023-01-26 12:27:49.562000,4029
2023-01-26 12:27:50.562000,4029
2023-01-26 12:27:51.561000,8077
2023-01-26 12:27:52.562000,8077
2023-01-26 12:27:53.561000,8077
2023-01-26 12:27:54.561000,8077
2023-01-26 12:27:55.562000,8077
2023-01-26 12:27:56.561000,4029
2023-01-26 12:27:57.561000,8077
2023-01-26 12:27:58.562000,8077
2023-01-26 12:27:59.561000,8077
2023-01-26 12:28:00.561000,3436
2023-01-26 12:28:01.560000,5385
2023-01-26 12:28:02.561000,5385
2023-01-26 12:28:03.561000,5385
2023-01-26 12:28:04.560000,5385
2023-01-26 12:28:05.561000,5385
2023-01-26 12:28:06.561000,11618
2023-01-26 12:28:07.560000,5385
2023-01-26 12:28:08.561000,5385
2023-01-26 12:28:09.560000,11618
2023-01-26 12:28:10.560000,2607
2023-01-26 12:28:11.561000,5385
2023-01-26 12:28:12.560000,5385
2023-01-26 12:28:13.560000,5385
2023-01-26 12:28:14.561000,2607
2023-01-26 12:28:15.560000,5385
2023-01-26 12:28:16.560000,5385
2023-01-26 12:28:17.559000,5385
2023-01-26 12:28:18.560000,5385
2023-01-26 12:28:19.560000,5385
2023-01-26 12:28:20.559000,5385
2023-01-26 12:28:21.560000,5385
2023-01-26 12:28:22.560000,5385
2023-01-26 12:28:23.559000,5385
2023-01-26 12:28:24.560000,5385
2023-01-26 12:28:25.559000,5385
2023-01-26 12:28:26.559000,5385
2023-01-26 12:28:27.560000,2607
2023-01-26 12:28:28.559000,5385
2023-01-26 12:28:29.559000,5385
2023-01-26 12:28:30.560000,5385
2023-01-26 12:28:31.559000,5385
2023-01-26 12:28:32.559000,5385
2023-01-26 12:28:33.558000,5385
2023-01-26 12:28:34.559000,5385
2023-01-26 12:28:35.559000,2607
2023-01-26 12:28:36.558000,5385
2023-01-26 12:28:37.559000,5385
2023-01-26 12:28:38.559000,5385
2023-01-26 12:28:39.558000,5385
2023-01-26 12:28:40.559000,11618
2023-01-26 12:28:41.558000,2607
