FA:30:6C:FE:9A:40,name
datetime,value
2023-01-26 13:30:41.169000,1066
2023-01-26 13:30:42.170000,1185
2023-01-26 13:30:43.169000,1185
2023-01-26 13:30:44.169000,1185
2023-01-26 13:30:45.168000,1185
2023-01-26 13:30:46.169000,1185
2023-01-26 13:30:47.169000,1185
2023-01-26 13:30:48.168000,1185
2023-01-26 13:30:49.169000,1185
2023-01-26 13:30:50.169000,1659
2023-01-26 13:30:51.168000,1066
2023-01-26 13:30:52.169000,1066
2023-01-26 13:30:53.168000,1659
2023-01-26 13:30:54.168000,1185
2023-01-26 13:30:55.169000,1066
2023-01-26 13:30:56.168000,1066
2023-01-26 13:30:57.168000,1066
2023-01-26 13:30:58.169000,1659
2023-01-26 13:30:59.168000,1659
2023-01-26 13:31:00.168000,1066
2023-01-26 13:31:01.168000,1066
2023-01-26 13:31:02.168000,1066
2023-01-26 13:31:03.168000,1066
2023-01-26 13:31:04.168000,1066
2023-01-26 13:31:05.168000,1066
2023-01-26 13:31:06.168000,1066
2023-01-26 13:31:07.168000,1066
2023-01-26 13:31:08.168000,1659
2023-01-26 13:31:09.167000,1066
2023-01-26 13:31:10.168000,1066
2023-01-26 13:31:11.168000,1659
2023-01-26 13:31:12.167000,1659
2023-01-26 13:31:13.168000,1066
2023-01-26 13:31:14.168000,1659
2023-01-26 13:31:15.167000,1185
2023-01-26 13:31:16.168000,1777
2023-01-26 13:31:17.167000,3430
2023-01-26 13:31:18.167000,5754
2023-01-26 13:31:19.168000,5754
2023-01-26 13:31:20.167000,3318
2023-01-26 13:31:21.167000,3430
2023-01-26 13:31:22.168000,3430
2023-01-26 13:31:23.167000,3430
2023-01-26 13:31:24.167000,3430
2023-01-26 13:31:25.166000,3430
2023-01-26 13:31:26.167000,3430
2023-01-26 13:31:27.167000,3430
2023-01-26 13:31:28.166000,9663
2023-01-26 13:31:29.167000,2488
2023-01-26 13:31:30.167000,3061
2023-01-26 13:31:31.166000,3061
2023-01-26 13:31:32.167000,1896
2023-01-26 13:31:33.166000,0
2023-01-26 13:31:34.166000,9663
2023-01-26 13:31:35.167000,1777
2023-01-26 13:31:36.166000,0
2023-01-26 13:31:37.166000,1777
2023-01-26 13:31:38.167000,1777
2023-01-26 13:31:39.166000,1896
2023-01-26 13:31:40.166000,0
2023-01-26 13:31:41.165000,1896
2023-01-26 13:31:42.166000,1896
2023-01-26 13:31:43.166000,1896
2023-01-26 13:31:44.165000,1896
2023-01-26 13:31:45.166000,1896
2023-01-26 13:31:46.166000,1896
2023-01-26 13:31:47.165000,1896
2023-01-26 13:31:48.166000,9663
2023-01-26 13:31:49.165000,3430
2023-01-26 13:31:50.165000,9663
2023-01-26 13:31:51.166000,9663
2023-01-26 13:31:52.165000,1896
2023-01-26 13:31:53.165000,1185
2023-01-26 13:31:54.166000,1777
2023-01-26 13:31:55.165000,1185
2023-01-26 13:31:56.165000,1185
2023-01-26 13:31:57.164000,1185
2023-01-26 13:31:58.165000,1185
2023-01-26 13:31:59.165000,1185
2023-01-26 13:32:00.164000,1185
2023-01-26 13:32:01.165000,1185
2023-01-26 13:32:02.165000,1185
2023-01-26 13:32:03.164000,1185
2023-01-26 13:32:04.165000,1896
2023-01-26 13:32:05.164000,1185
2023-01-26 13:32:06.164000,1777
2023-01-26 13:32:07.165000,1896
2023-01-26 13:32:08.164000,0
2023-01-26 13:32:09.164000,0
2023-01-26 13:32:10.165000,0
2023-01-26 13:32:11.164000,0
2023-01-26 13:32:12.164000,0
2023-01-26 13:32:13.163000,0
2023-01-26 13:32:14.164000,0
2023-01-26 13:32:15.164000,0
2023-01-26 13:32:16.163000,0
2023-01-26 13:32:17.164000,0
2023-01-26 13:32:18.164000,0
2023-01-26 13:32:19.163000,0
2023-01-26 13:32:20.164000,0
2023-01-26 13:32:21.163000,0
2023-01-26 13:32:22.163000,0
2023-01-26 13:32:23.164000,0
2023-01-26 13:32:24.163000,0
2023-01-26 13:32:25.163000,0
2023-01-26 13:32:26.164000,0
2023-01-26 13:32:27.163000,0
2023-01-26 13:32:28.163000,0
2023-01-26 13:32:29.162000,0
2023-01-26 13:32:30.163000,0
2023-01-26 13:32:31.163000,0
2023-01-26 13:32:32.162000,0
2023-01-26 13:32:33.163000,0
2023-01-26 13:32:34.163000,0
2023-01-26 13:32:35.162000,0
2023-01-26 13:32:36.163000,0
2023-01-26 13:32:37.162000,0
2023-01-26 13:32:38.162000,0
2023-01-26 13:32:39.163000,0
2023-01-26 13:32:40.162000,0
2023-01-26 13:32:41.162000,0
2023-01-26 13:32:42.163000,0
2023-01-26 13:32:43.162000,0
2023-01-26 13:32:44.162000,1777
2023-01-26 13:32:45.161000,1896
2023-01-26 13:32:46.162000,1896
2023-01-26 13:32:47.162000,1896
2023-01-26 13:32:48.161000,1896
2023-01-26 13:32:49.162000,1896
2023-01-26 13:32:50.162000,1896
2023-01-26 13:32:51.161000,1896
2023-01-26 13:32:52.162000,1896
2023-01-26 13:32:53.161000,3061
2023-01-26 13:32:54.161000,1896
2023-01-26 13:32:55.162000,3061
2023-01-26 13:32:56.161000,1896
2023-01-26 13:32:57.161000,1896
2023-01-26 13:32:58.162000,1896
2023-01-26 13:32:59.161000,3061
2023-01-26 13:33:00.161000,1896
2023-01-26 13:33:01.160000,1896
2023-01-26 13:33:02.161000,1896
2023-01-26 13:33:03.161000,1896
2023-01-26 13:33:04.160000,1896
2023-01-26 13:33:05.161000,1896
2023-01-26 13:33:06.161000,1896
2023-01-26 13:33:07.160000,1896
2023-01-26 13:33:08.161000,1896
2023-01-26 13:33:09.160000,1896
2023-01-26 13:33:10.160000,1896
2023-01-26 13:33:11.161000,1896
2023-01-26 13:33:12.160000,1896
2023-01-26 13:33:13.160000,1896
2023-01-26 13:33:14.161000,1896
2023-01-26 13:33:15.160000,1896
2023-01-26 13:33:16.160000,1896
2023-01-26 13:33:17.159000,1896
2023-01-26 13:33:18.160000,1896
2023-01-26 13:33:19.160000,1896
2023-01-26 13:33:20.159000,1896
2023-01-26 13:33:21.160000,1896
2023-01-26 13:33:22.160000,9184
2023-01-26 13:33:23.159000,1896
2023-01-26 13:33:24.160000,2488
2023-01-26 13:33:25.159000,2488
2023-01-26 13:33:26.159000,1896
2023-01-26 13:33:27.160000,6860
2023-01-26 13:33:28.159000,2488
2023-01-26 13:33:29.159000,3430
2023-01-26 13:33:30.160000,2488
2023-01-26 13:33:31.159000,0
2023-01-26 13:33:32.159000,5925
2023-01-26 13:33:33.158000,1896
2023-01-26 13:33:34.159000,9663
2023-01-26 13:33:35.159000,1896
2023-01-26 13:33:36.158000,1896
2023-01-26 13:33:37.159000,3318
2023-01-26 13:33:38.158000,1896
2023-01-26 13:33:39.158000,8815
2023-01-26 13:33:40.159000,1896
2023-01-26 13:33:41.158000,3061
2023-01-26 13:33:42.158000,5754
2023-01-26 13:33:43.159000,1896
2023-01-26 13:33:44.158000,6518
2023-01-26 13:33:45.158000,1896
2023-01-26 13:33:46.159000,3318
2023-01-26 13:33:47.158000,3061
2023-01-26 13:33:48.158000,1896
2023-01-26 13:33:49.157000,5096
2023-01-26 13:33:50.158000,1896
2023-01-26 13:33:51.158000,5754
2023-01-26 13:33:52.157000,1896
2023-01-26 13:33:53.158000,0
2023-01-26 13:33:54.158000,4977
2023-01-26 13:33:55.157000,3061
2023-01-26 13:33:56.158000,8815
2023-01-26 13:33:57.157000,1896
2023-01-26 13:33:58.157000,3061
2023-01-26 13:33:59.158000,3430
2023-01-26 13:34:00.157000,1896
2023-01-26 13:34:01.157000,6860
2023-01-26 13:34:02.158000,1896
2023-01-26 13:34:03.157000,3318
2023-01-26 13:34:04.157000,7340
2023-01-26 13:34:05.156000,9663
2023-01-26 13:34:06.157000,9663
2023-01-26 13:34:07.157000,3061
2023-01-26 13:34:08.156000,4266
2023-01-26 13:34:09.157000,1896
2023-01-26 13:34:10.157000,8815
2023-01-26 13:34:11.156000,1896
2023-01-26 13:34:12.157000,1896
2023-01-26 13:34:13.156000,3673
2023-01-26 13:34:14.156000,1896
2023-01-26 13:34:15.157000,8815
2023-01-26 13:34:16.156000,1896
2023-01-26 13:34:17.156000,3061
2023-01-26 13:34:18.157000,9663
2023-01-26 13:34:19.156000,1896
2023-01-26 13:34:20.156000,4266
2023-01-26 13:34:21.155000,1896
2023-01-26 13:34:22.156000,3318
2023-01-26 13:34:23.156000,1896
2023-01-26 13:34:24.155000,2488
2023-01-26 13:34:25.156000,3061
2023-01-26 13:34:26.156000,1896
2023-01-26 13:34:27.155000,5807
2023-01-26 13:34:28.156000,1896
2023-01-26 13:34:29.155000,3430
2023-01-26 13:34:30.155000,9663
2023-01-26 13:34:31.156000,1896
2023-01-26 13:34:32.155000,9663
2023-01-26 13:34:33.155000,0
2023-01-26 13:34:34.156000,3061
2023-01-26 13:34:35.155000,9663
2023-01-26 13:34:36.155000,7340
2023-01-26 13:34:37.154000,1896
2023-01-26 13:34:38.155000,1777
2023-01-26 13:34:39.155000,9663
2023-01-26 13:34:40.154000,2488
2023-01-26 13:34:41.155000,9663
2023-01-26 13:34:42.155000,948
2023-01-26 13:34:43.154000,2323
2023-01-26 13:34:44.155000,2323
2023-01-26 13:34:45.154000,2323
2023-01-26 13:34:46.154000,2323
2023-01-26 13:34:47.155000,2323
2023-01-26 13:34:48.154000,2323
2023-01-26 13:34:49.154000,2323
2023-01-26 13:34:50.155000,2323
2023-01-26 13:34:51.154000,2323
2023-01-26 13:34:52.154000,2323
2023-01-26 13:34:53.153000,2323
2023-01-26 13:34:54.154000,2323
2023-01-26 13:34:55.154000,2323
2023-01-26 13:34:56.153000,2323
2023-01-26 13:34:57.154000,2323
2023-01-26 13:34:58.153000,2323
2023-01-26 13:34:59.153000,2323
2023-01-26 13:35:00.154000,2323
2023-01-26 13:35:01.153000,2323
2023-01-26 13:35:02.153000,2323
2023-01-26 13:35:03.154000,2323
2023-01-26 13:35:04.153000,2323
2023-01-26 13:35:05.153000,2323
2023-01-26 13:35:06.154000,2323
2023-01-26 13:35:07.153000,2323
2023-01-26 13:35:08.153000,2323
2023-01-26 13:35:09.152000,2323
2023-01-26 13:35:10.153000,2323
2023-01-26 13:35:11.153000,2323
2023-01-26 13:35:12.152000,2323
2023-01-26 13:35:13.153000,2323
2023-01-26 13:35:14.153000,2323
2023-01-26 13:35:15.152000,2323
2023-01-26 13:35:16.153000,2323
2023-01-26 13:35:17.152000,2323
2023-01-26 13:35:18.152000,2323
2023-01-26 13:35:19.153000,2323
2023-01-26 13:35:20.152000,2323
2023-01-26 13:35:21.152000,2323
2023-01-26 13:35:22.153000,2323
2023-01-26 13:35:23.152000,2323
2023-01-26 13:35:24.152000,2323
2023-01-26 13:35:25.151000,2323
2023-01-26 13:35:26.152000,2323
2023-01-26 13:35:27.152000,2323
2023-01-26 13:35:28.151000,2323
