FF:30:2D:02:C6:4A,name
datetime,value
2023-01-26 12:32:41.733000,948
2023-01-26 12:32:42.734000,948
2023-01-26 12:32:43.733000,948
2023-01-26 12:32:44.733000,948
2023-01-26 12:32:45.732000,948
2023-01-26 12:32:46.733000,948
2023-01-26 12:32:47.732000,948
2023-01-26 12:32:48.732000,948
2023-01-26 12:32:49.731000,948
2023-01-26 12:32:50.732000,948
2023-01-26 12:32:51.731000,948
2023-01-26 12:32:52.731000,948
2023-01-26 12:32:53.730000,948
2023-01-26 12:32:54.731000,948
2023-01-26 12:32:55.730000,948
2023-01-26 12:32:56.730000,948
2023-01-26 12:32:57.729000,948
2023-01-26 12:32:58.730000,948
2023-01-26 12:32:59.729000,948
2023-01-26 12:33:00.729000,948
2023-01-26 12:33:01.728000,948
2023-01-26 12:33:02.729000,948
2023-01-26 12:33:03.728000,948
2023-01-26 12:33:04.728000,948
2023-01-26 12:33:05.727000,948
2023-01-26 12:33:06.728000,948
2023-01-26 12:33:07.727000,948
2023-01-26 12:33:08.727000,948
2023-01-26 12:33:09.727000,948
2023-01-26 12:33:10.727000,948
2023-01-26 12:33:11.726000,948
2023-01-26 12:33:12.727000,948
2023-01-26 12:33:13.726000,948
2023-01-26 12:33:14.726000,948
2023-01-26 12:33:15.725000,948
2023-01-26 12:33:16.726000,948
2023-01-26 12:33:17.725000,948
2023-01-26 12:33:18.725000,948
2023-01-26 12:33:19.724000,948
2023-01-26 12:33:20.725000,948
2023-01-26 12:33:21.724000,948
2023-01-26 12:33:22.724000,948
2023-01-26 12:33:23.723000,948
2023-01-26 12:33:24.724000,948
2023-01-26 12:33:25.723000,948
2023-01-26 12:33:26.723000,948
2023-01-26 12:33:27.722000,948
2023-01-26 12:33:28.723000,829
2023-01-26 12:33:29.722000,948
2023-01-26 12:33:30.722000,948
2023-01-26 12:33:31.721000,948
2023-01-26 12:33:32.722000,948
2023-01-26 12:33:33.721000,948
2023-01-26 12:33:34.721000,948
2023-01-26 12:33:35.720000,948
2023-01-26 12:33:36.721000,948
2023-01-26 12:33:37.720000,948
2023-01-26 12:33:38.720000,948
2023-01-26 12:33:39.719000,948
2023-01-26 12:33:40.720000,948
2023-01-26 12:33:41.719000,948
2023-01-26 12:33:42.719000,948
2023-01-26 12:33:43.718000,948
2023-01-26 12:33:44.719000,2692
2023-01-26 12:33:45.718000,2692
2023-01-26 12:33:46.718000,2692
2023-01-26 12:33:47.717000,2692
2023-01-26 12:33:48.718000,2692
2023-01-26 12:33:49.717000,948
2023-01-26 12:33:50.717000,948
2023-01-26 12:33:51.716000,948
2023-01-26 12:33:52.717000,948
2023-01-26 12:33:53.716000,948
2023-01-26 12:33:54.716000,948
2023-01-26 12:33:55.715000,948
2023-01-26 12:33:56.716000,948
2023-01-26 12:33:57.715000,948
2023-01-26 12:33:58.715000,948
2023-01-26 12:33:59.714000,948
2023-01-26 12:34:00.715000,948
2023-01-26 12:34:01.714000,948
2023-01-26 12:34:02.714000,948
2023-01-26 12:34:03.713000,948
2023-01-26 12:34:04.714000,948
2023-01-26 12:34:05.713000,948
2023-01-26 12:34:06.713000,948
2023-01-26 12:34:07.712000,948
2023-01-26 12:34:08.713000,948
2023-01-26 12:34:09.712000,948
2023-01-26 12:34:10.712000,948
2023-01-26 12:34:11.711000,948
2023-01-26 12:34:12.712000,948
2023-01-26 12:34:13.711000,948
2023-01-26 12:34:14.711000,948
2023-01-26 12:34:15.710000,948
2023-01-26 12:34:16.711000,948
2023-01-26 12:34:17.710000,948
2023-01-26 12:34:18.710000,948
2023-01-26 12:34:19.709000,948
2023-01-26 12:34:20.710000,948
2023-01-26 12:34:21.709000,948
2023-01-26 12:34:22.709000,948
2023-01-26 12:34:23.708000,948
2023-01-26 12:34:24.709000,948
2023-01-26 12:34:25.708000,948
2023-01-26 12:34:26.708000,948
2023-01-26 12:34:27.707000,948
2023-01-26 12:34:28.708000,948
2023-01-26 12:34:29.707000,948
2023-01-26 12:34:30.707000,948
2023-01-26 12:34:31.707000,948
2023-01-26 12:34:32.707000,948
2023-01-26 12:34:33.706000,948
2023-01-26 12:34:34.707000,948
2023-01-26 12:34:35.706000,948
2023-01-26 12:34:36.706000,948
2023-01-26 12:34:37.705000,948
2023-01-26 12:34:38.706000,948
2023-01-26 12:34:39.705000,948
2023-01-26 12:34:40.705000,948
2023-01-26 12:34:41.704000,948
2023-01-26 12:34:42.705000,948
2023-01-26 12:34:43.704000,948
2023-01-26 12:34:44.704000,948
2023-01-26 12:34:45.703000,948
2023-01-26 12:34:46.704000,948
2023-01-26 12:34:47.703000,948
2023-01-26 12:34:48.703000,948
2023-01-26 12:34:49.702000,948
2023-01-26 12:34:50.703000,948
2023-01-26 12:34:51.702000,948
2023-01-26 12:34:52.702000,948
2023-01-26 12:34:53.701000,948
2023-01-26 12:34:54.702000,948
2023-01-26 12:34:55.701000,948
2023-01-26 12:34:56.701000,948
2023-01-26 12:34:57.700000,948
2023-01-26 12:34:58.701000,948
2023-01-26 12:34:59.700000,948
2023-01-26 12:35:00.700000,948
2023-01-26 12:35:01.699000,948
2023-01-26 12:35:02.700000,948
2023-01-26 12:35:03.699000,948
2023-01-26 12:35:04.699000,948
2023-01-26 12:35:05.698000,948
2023-01-26 12:35:06.699000,948
2023-01-26 12:35:07.698000,948
2023-01-26 12:35:08.698000,948
2023-01-26 12:35:09.697000,948
2023-01-26 12:35:10.698000,948
2023-01-26 12:35:11.697000,948
2023-01-26 12:35:12.697000,948
2023-01-26 12:35:13.696000,948
2023-01-26 12:35:14.697000,948
2023-01-26 12:35:15.696000,948
2023-01-26 12:35:16.696000,948
2023-01-26 12:35:17.695000,948
2023-01-26 12:35:18.696000,948
2023-01-26 12:35:19.695000,948
2023-01-26 12:35:20.695000,948
2023-01-26 12:35:21.694000,948
2023-01-26 12:35:22.695000,948
2023-01-26 12:35:23.694000,948
2023-01-26 12:35:24.694000,948
2023-01-26 12:35:25.693000,948
2023-01-26 12:35:26.694000,948
2023-01-26 12:35:27.693000,948
2023-01-26 12:35:28.693000,948
2023-01-26 12:35:29.692000,948
2023-01-26 12:35:30.693000,948
2023-01-26 12:35:31.692000,948
2023-01-26 12:35:32.692000,948
2023-01-26 12:35:33.691000,948
2023-01-26 12:35:34.692000,948
2023-01-26 12:35:35.691000,948
2023-01-26 12:35:36.691000,948
2023-01-26 12:35:37.690000,948
2023-01-26 12:35:38.691000,948
2023-01-26 12:35:39.690000,948
2023-01-26 12:35:40.690000,948
2023-01-26 12:35:41.689000,948
2023-01-26 12:35:42.690000,948
2023-01-26 12:35:43.689000,948
2023-01-26 12:35:44.689000,948
