FA:30:6C:FE:9A:40,name
datetime,value
2023-01-25 21:07:56.838000,{x : 0.242, y : 0.978, z : -0.154}
2023-01-25 21:07:58.108000,{x : 0.256, y : 0.980, z : -0.138}
2023-01-25 21:07:59.376000,{x : 0.265, y : 0.973, z : -0.137}
2023-01-25 21:08:00.645000,{x : 0.272, y : 0.969, z : -0.134}
2023-01-25 21:08:01.915000,{x : 0.281, y : 0.969, z : -0.142}
2023-01-25 21:08:03.183000,{x : 0.260, y : 0.977, z : -0.143}
2023-01-25 21:08:04.452000,{x : 0.271, y : 0.974, z : -0.177}
2023-01-25 21:08:05.722000,{x : 0.274, y : 0.972, z : -0.173}
2023-01-25 21:08:06.990000,{x : 0.268, y : 0.973, z : -0.156}
2023-01-25 21:08:08.259000,{x : 0.266, y : 0.978, z : -0.166}
2023-01-25 21:08:09.529000,{x : 0.266, y : 0.980, z : -0.150}
2023-01-25 21:08:10.798000,{x : 0.272, y : 0.979, z : -0.155}
2023-01-25 21:08:12.066000,{x : 0.266, y : 0.973, z : -0.162}
2023-01-25 21:08:13.336000,{x : 0.251, y : 0.969, z : -0.158}
2023-01-25 21:08:14.605000,{x : 0.279, y : 0.969, z : -0.197}
2023-01-25 21:08:15.873000,{x : 0.280, y : 0.961, z : -0.180}
2023-01-25 21:08:17.143000,{x : 0.273, y : 0.959, z : -0.205}
2023-01-25 21:08:18.412000,{x : 0.279, y : 0.969, z : -0.178}
2023-01-25 21:08:19.682000,{x : 0.264, y : 0.974, z : -0.191}
2023-01-25 21:08:20.950000,{x : 0.263, y : 0.974, z : -0.185}
2023-01-25 21:08:22.219000,{x : 0.278, y : 0.968, z : -0.175}
2023-01-25 21:08:23.489000,{x : 0.262, y : 0.965, z : -0.192}
2023-01-25 21:08:24.758000,{x : 0.291, y : 0.962, z : -0.200}
2023-01-25 21:08:26.028000,{x : 0.279, y : 0.953, z : -0.198}
2023-01-25 21:08:27.296000,{x : 0.274, y : 0.965, z : -0.172}
2023-01-25 21:08:28.565000,{x : 0.268, y : 0.971, z : -0.173}
2023-01-25 21:08:29.835000,{x : 0.267, y : 0.972, z : -0.198}
2023-01-25 21:08:31.103000,{x : 0.261, y : 0.969, z : -0.186}
2023-01-25 21:08:32.372000,{x : 0.264, y : 0.969, z : -0.163}
2023-01-25 21:08:33.642000,{x : 0.338, y : 0.997, z : -0.157}
2023-01-25 21:08:34.910000,{x : 0.374, y : 0.945, z : 0.298}
2023-01-25 21:08:36.179000,{x : 0.298, y : 0.973, z : 0.006}
2023-01-25 21:08:37.449000,{x : 0.272, y : 1.013, z : -0.111}
2023-01-25 21:08:38.718000,{x : 0.246, y : 0.953, z : -0.080}
2023-01-25 21:08:39.986000,{x : 0.248, y : 1.006, z : 0.008}
2023-01-25 21:08:41.256000,{x : 0.272, y : 1.005, z : 0.077}
2023-01-25 21:08:42.525000,{x : 0.210, y : 0.991, z : -0.083}
2023-01-25 21:08:43.793000,{x : 0.077, y : 1.000, z : -0.093}
2023-01-25 21:08:45.063000,{x : 0.097, y : 1.010, z : -0.087}
2023-01-25 21:08:46.332000,{x : 0.086, y : 1.006, z : -0.071}
2023-01-25 21:08:47.600000,{x : 0.036, y : 0.977, z : -0.014}
2023-01-25 21:08:48.870000,{x : 0.120, y : 1.025, z : 0.008}
2023-01-25 21:08:50.139000,{x : 0.069, y : 0.991, z : -0.060}
2023-01-25 21:08:51.407000,{x : 0.070, y : 1.014, z : -0.050}
2023-01-25 21:08:52.677000,{x : 0.053, y : 1.028, z : -0.023}
2023-01-25 21:08:53.946000,{x : 0.054, y : 1.015, z : -0.041}
2023-01-25 21:08:55.215000,{x : 0.106, y : 1.014, z : 0.038}
2023-01-25 21:08:56.485000,{x : 0.129, y : 0.996, z : -0.002}
2023-01-25 21:08:57.753000,{x : 0.105, y : 1.018, z : -0.019}
2023-01-25 21:08:59.023000,{x : 0.130, y : 0.833, z : -0.144}
2023-01-25 21:09:00.292000,{x : 0.613, y : 0.949, z : -0.169}
2023-01-25 21:09:01.560000,{x : 0.097, y : 1.032, z : -0.129}
2023-01-25 21:09:02.830000,{x : 0.203, y : 0.750, z : -0.067}
2023-01-25 21:09:04.099000,{x : 0.324, y : 0.570, z : 0.391}
2023-01-25 21:09:05.367000,{x : 0.389, y : 0.365, z : 0.327}
2023-01-25 21:09:06.637000,{x : -0.053, y : 0.935, z : 0.795}
2023-01-25 21:09:07.906000,{x : 1.425, y : 2.000, z : -0.115}
2023-01-25 21:09:09.175000,{x : 0.089, y : 0.969, z : -0.081}
2023-01-25 21:09:10.445000,{x : 0.242, y : 1.016, z : 0.112}
2023-01-25 21:09:11.713000,{x : 0.126, y : 1.032, z : -0.168}
2023-01-25 21:09:12.982000,{x : 0.162, y : 0.974, z : -0.169}
2023-01-25 21:09:14.252000,{x : 0.244, y : 0.816, z : -0.219}
2023-01-25 21:09:15.520000,{x : 0.204, y : 1.197, z : -0.078}
2023-01-25 21:09:16.789000,{x : 0.133, y : 0.990, z : -0.180}
2023-01-25 21:09:18.059000,{x : 0.142, y : 0.998, z : 0.155}
2023-01-25 21:09:19.327000,{x : 0.112, y : 0.996, z : 0.123}
2023-01-25 21:09:20.597000,{x : 0.144, y : 0.988, z : 0.153}
2023-01-25 21:09:21.866000,{x : 0.163, y : 0.982, z : 0.163}
2023-01-25 21:09:23.135000,{x : 0.173, y : 0.984, z : 0.152}
2023-01-25 21:09:24.405000,{x : 0.134, y : 0.997, z : 0.147}
2023-01-25 21:09:25.673000,{x : 0.083, y : 0.993, z : 0.208}
2023-01-25 21:09:26.943000,{x : -0.016, y : 1.018, z : 0.138}
2023-01-25 21:09:28.212000,{x : -0.087, y : 1.210, z : -0.296}
2023-01-25 21:09:29.480000,{x : 0.479, y : 0.924, z : -0.484}
2023-01-25 21:09:30.750000,{x : 0.423, y : 0.985, z : -0.234}
2023-01-25 21:09:32.019000,{x : -0.011, y : 1.002, z : 0.134}
2023-01-25 21:09:33.289000,{x : -0.106, y : 1.265, z : -0.033}
2023-01-25 21:09:34.557000,{x : 0.297, y : 1.497, z : -0.004}
2023-01-25 21:09:35.826000,{x : -0.038, y : 1.242, z : -0.063}
2023-01-25 21:09:37.096000,{x : -0.108, y : 0.912, z : -0.255}
2023-01-25 21:09:38.364000,{x : 0.113, y : 0.635, z : -0.070}
2023-01-25 21:09:39.633000,{x : 0.512, y : 0.634, z : -0.343}
2023-01-25 21:09:40.903000,{x : 0.373, y : 0.859, z : 0.125}
2023-01-25 21:09:42.172000,{x : -0.447, y : 0.914, z : -0.226}
2023-01-25 21:09:43.440000,{x : -0.152, y : 1.027, z : 0.006}
2023-01-25 21:09:44.710000,{x : 0.183, y : 0.963, z : 0.018}
2023-01-25 21:09:45.979000,{x : 0.026, y : 1.014, z : -0.035}
2023-01-25 21:09:47.249000,{x : 0.074, y : 0.991, z : -0.245}
2023-01-25 21:09:48.517000,{x : 0.124, y : 0.967, z : -0.203}
2023-01-25 21:09:49.787000,{x : 0.101, y : 0.999, z : -0.190}
2023-01-25 21:09:51.056000,{x : 0.139, y : 0.999, z : -0.162}
2023-01-25 21:09:52.324000,{x : 0.134, y : 0.999, z : -0.161}
2023-01-25 21:09:53.594000,{x : 0.124, y : 0.991, z : -0.152}
2023-01-25 21:09:54.863000,{x : 0.132, y : 0.999, z : -0.150}
2023-01-25 21:09:56.133000,{x : 0.138, y : 0.986, z : -0.189}
2023-01-25 21:09:57.402000,{x : 0.151, y : 0.999, z : -0.160}
2023-01-25 21:09:58.670000,{x : 0.143, y : 0.990, z : -0.169}
2023-01-25 21:09:59.940000,{x : -0.079, y : 0.486, z : -0.053}
2023-01-25 21:10:01.209000,{x : -0.116, y : 0.985, z : -0.138}
2023-01-25 21:10:02.477000,{x : 0.204, y : 1.107, z : 0.094}
2023-01-25 21:10:03.747000,{x : 0.396, y : 0.997, z : 0.130}
2023-01-25 21:10:05.016000,{x : 0.452, y : 0.777, z : 0.121}
2023-01-25 21:10:06.286000,{x : 0.216, y : 0.954, z : 0.178}
2023-01-25 21:10:07.554000,{x : -0.093, y : 0.546, z : -0.203}
2023-01-25 21:10:08.823000,{x : 0.206, y : 0.644, z : 0.334}
2023-01-25 21:10:10.093000,{x : -0.298, y : 0.249, z : 0.349}
2023-01-25 21:10:11.362000,{x : 0.055, y : 1.002, z : 0.047}
2023-01-25 21:10:12.632000,{x : 0.041, y : 0.974, z : -0.114}
2023-01-25 21:10:13.900000,{x : -0.121, y : 1.051, z : 0.038}
2023-01-25 21:10:15.169000,{x : 0.030, y : 0.995, z : 0.103}
2023-01-25 21:10:16.439000,{x : 0.255, y : 0.950, z : 0.021}
2023-01-25 21:10:17.707000,{x : -0.070, y : 1.058, z : -0.156}
2023-01-25 21:10:18.977000,{x : 0.070, y : 1.001, z : -0.085}
2023-01-25 21:10:20.246000,{x : -0.054, y : 0.948, z : -0.079}
2023-01-25 21:10:21.514000,{x : -0.010, y : 0.824, z : 0.101}
2023-01-25 21:10:22.784000,{x : -0.097, y : 1.013, z : -0.351}
2023-01-25 21:10:24.053000,{x : 0.048, y : 0.978, z : -0.168}
2023-01-25 21:10:25.323000,{x : 0.460, y : 0.870, z : -0.208}
2023-01-25 21:10:26.592000,{x : 0.115, y : 1.012, z : -0.156}
2023-01-25 21:10:27.860000,{x : 0.103, y : 0.984, z : -0.217}
2023-01-25 21:10:29.130000,{x : 0.115, y : 0.978, z : -0.228}
2023-01-25 21:10:30.399000,{x : 0.088, y : 1.002, z : -0.171}
2023-01-25 21:10:31.669000,{x : 0.108, y : 0.992, z : -0.198}
2023-01-25 21:10:32.937000,{x : 0.144, y : 0.979, z : -0.236}
2023-01-25 21:10:34.207000,{x : 0.122, y : 0.986, z : -0.203}
2023-01-25 21:10:35.476000,{x : 0.073, y : 1.001, z : -0.183}
2023-01-25 21:10:36.744000,{x : 0.103, y : 0.981, z : -0.203}
2023-01-25 21:10:38.014000,{x : 0.167, y : 0.984, z : -0.178}
2023-01-25 21:10:39.283000,{x : 0.165, y : 0.946, z : 0.003}
2023-01-25 21:10:40.553000,{x : -0.187, y : 0.955, z : -0.155}
2023-01-25 21:10:41.822000,{x : 0.257, y : 0.931, z : -0.133}
2023-01-25 21:10:43.090000,{x : -0.130, y : 1.048, z : -0.090}
2023-01-25 21:10:44.360000,{x : -0.036, y : 0.145, z : 0.096}
2023-01-25 21:10:45.629000,{x : 0.200, y : 1.060, z : 0.112}
2023-01-25 21:10:46.899000,{x : -0.169, y : 0.871, z : 0.033}
2023-01-25 21:10:48.167000,{x : -0.120, y : 1.080, z : -0.030}
2023-01-25 21:10:49.437000,{x : -0.017, y : 0.997, z : 0.152}
2023-01-25 21:10:50.706000,{x : 0.291, y : 0.276, z : 0.922}
2023-01-25 21:10:51.976000,{x : 0.460, y : 0.252, z : 0.858}
2023-01-25 21:10:53.244000,{x : 0.439, y : 0.247, z : 0.876}
2023-01-25 21:10:54.513000,{x : 0.445, y : 0.246, z : 0.880}
2023-01-25 21:10:55.783000,{x : 0.447, y : 0.242, z : 0.871}
2023-01-25 21:10:57.052000,{x : 0.445, y : 0.247, z : 0.881}
2023-01-25 21:10:58.322000,{x : 0.447, y : 0.246, z : 0.864}
2023-01-25 21:10:59.590000,{x : 0.441, y : 0.241, z : 0.864}
2023-01-25 21:11:00.859000,{x : 0.454, y : 0.245, z : 0.875}
2023-01-25 21:11:02.129000,{x : 0.443, y : 0.240, z : 0.875}
2023-01-25 21:11:03.397000,{x : 0.450, y : 0.242, z : 0.868}
2023-01-25 21:11:04.667000,{x : 0.448, y : 0.236, z : 0.875}
2023-01-25 21:11:05.936000,{x : 0.454, y : 0.234, z : 0.867}
2023-01-25 21:11:07.204000,{x : 0.447, y : 0.237, z : 0.882}
2023-01-25 21:11:08.474000,{x : 0.449, y : 0.234, z : 0.872}
2023-01-25 21:11:09.743000,{x : 0.445, y : 0.231, z : 0.871}
2023-01-25 21:11:11.013000,{x : 0.436, y : 0.230, z : 0.871}
2023-01-25 21:11:12.281000,{x : 0.431, y : 0.223, z : 0.869}
2023-01-25 21:11:13.550000,{x : 0.471, y : 0.197, z : 0.884}
2023-01-25 21:11:14.820000,{x : 0.443, y : 0.219, z : 0.873}
2023-01-25 21:11:16.089000,{x : 0.452, y : 0.227, z : 0.872}
2023-01-25 21:11:17.359000,{x : 0.443, y : 0.219, z : 0.876}
2023-01-25 21:11:18.627000,{x : 0.437, y : 0.236, z : 0.880}
2023-01-25 21:11:19.896000,{x : 0.449, y : 0.225, z : 0.872}
2023-01-25 21:11:21.166000,{x : 0.449, y : 0.222, z : 0.877}
2023-01-25 21:11:22.434000,{x : 0.456, y : 0.230, z : 0.878}
2023-01-25 21:11:23.703000,{x : 0.462, y : 0.240, z : 0.859}
2023-01-25 21:11:24.973000,{x : 0.475, y : 0.194, z : 0.888}
2023-01-25 21:11:26.241000,{x : 0.447, y : 0.214, z : 0.863}
2023-01-25 21:11:27.511000,{x : 0.460, y : 0.232, z : 0.872}
2023-01-25 21:11:28.780000,{x : 0.457, y : 0.218, z : 0.866}
2023-01-25 21:11:30.049000,{x : 0.464, y : 0.225, z : 0.876}
2023-01-25 21:11:31.319000,{x : 0.459, y : 0.232, z : 0.874}
2023-01-25 21:11:32.587000,{x : 0.455, y : 0.227, z : 0.875}
2023-01-25 21:11:33.857000,{x : 0.457, y : 0.230, z : 0.873}
2023-01-25 21:11:35.126000,{x : 0.457, y : 0.232, z : 0.865}
2023-01-25 21:11:36.394000,{x : 0.455, y : 0.233, z : 0.872}
2023-01-25 21:11:37.664000,{x : 0.455, y : 0.226, z : 0.875}
2023-01-25 21:11:38.933000,{x : 0.464, y : 0.216, z : 0.872}
2023-01-25 21:11:40.203000,{x : 0.471, y : 0.233, z : 0.878}
2023-01-25 21:11:41.471000,{x : 0.449, y : 0.235, z : 0.879}
2023-01-25 21:11:42.741000,{x : 0.451, y : 0.235, z : 0.860}
2023-01-25 21:11:44.010000,{x : 0.456, y : 0.230, z : 0.870}
2023-01-25 21:11:45.279000,{x : 0.457, y : 0.221, z : 0.870}
2023-01-25 21:11:46.549000,{x : 0.461, y : 0.225, z : 0.861}
2023-01-25 21:11:47.817000,{x : 0.454, y : 0.228, z : 0.869}
2023-01-25 21:11:49.087000,{x : 0.456, y : 0.231, z : 0.869}
2023-01-25 21:11:50.356000,{x : 0.459, y : 0.222, z : 0.871}
2023-01-25 21:11:51.624000,{x : -0.006, y : 1.217, z : 0.444}
2023-01-25 21:11:52.894000,{x : 0.074, y : 0.929, z : -0.221}
2023-01-25 21:11:54.163000,{x : 0.284, y : 1.027, z : -0.135}
2023-01-25 21:11:55.433000,{x : -0.134, y : 0.938, z : -0.385}
2023-01-25 21:11:56.701000,{x : 0.082, y : 0.906, z : -0.010}
2023-01-25 21:11:57.970000,{x : -0.113, y : 0.927, z : -0.099}
2023-01-25 21:11:59.240000,{x : 0.144, y : 0.918, z : 0.016}
